"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1006574,"December 9, 2017",Mississippi,Summit,N/A,0,1,N/A
1004187,"December 9, 2017",Texas,"North Richland Hills","7453 S College Cir",3,0,N/A
1003262,"December 7, 2017","North Carolina",Weldon,"775 Elm Street",1,0,N/A
1002939,"December 7, 2017",Pennsylvania,Harrisburg,"1100 block of Cloverly Rd",0,1,N/A
1002553,"December 6, 2017",Michigan,Detroit,"11000 block of Rossiter St",1,0,N/A
1003132,"December 6, 2017",California,Oakland,"6500 block of Simson St",0,1,N/A
1002587,"December 6, 2017",Texas,Houston,"7700 block of Corporate",1,2,N/A
1001869,"December 5, 2017",Maryland,Suitland,"3000 block of Bellamy Way",0,1,N/A
1001469,"December 5, 2017",Alaska,Anchorage,"5700 block of Rocky Mountain Ct",1,0,N/A
1001445,"December 4, 2017",Wisconsin,"Camp Douglas","400 block of Co Rd H",0,1,N/A
1000455,"December 3, 2017",Kentucky,Louisville,"1500 block of Oleanda Avenue",0,1,N/A
999985,"December 2, 2017",Arizona,Glendale,"59th Ave and Missouri Ave",0,1,N/A
1000704,"December 2, 2017",Mississippi,Vicksburg,"100 block of Carver Drive",0,1,N/A
1299075,"December 2, 2017","North Dakota","Devils Lake","200 block of Kemp Ave SE",1,0,N/A
998889,"November 30, 2017",Georgia,Atlanta,"1700 block of Stanton Rd SW",0,1,N/A
998010,"November 28, 2017",Virginia,Lynchburg,"Taylor St",0,1,N/A
997142,"November 28, 2017",Kentucky,Louisville,"1700 block of Patton Court",0,1,N/A
997760,"November 28, 2017",Florida,Leesburg,"Berwick Dr",0,1,N/A
996934,"November 27, 2017",Louisiana,Shreveport,"300 block of Colquitt Road",0,1,N/A
995738,"November 26, 2017",Pennsylvania,Philadelphia,"1300 block of S Wilton St",0,1,N/A
997122,"November 26, 2017",Missouri,Berger,"1000 block of Sauer Ford Road",0,1,N/A
995902,"November 26, 2017",Alabama,"Mobile (Prichard)","Barretts Lane",1,1,N/A
995182,"November 25, 2017",Pennsylvania,Pittsburgh,"100 block of Addison St",0,2,N/A
996563,"November 24, 2017",Texas,Houston,"8000 block of Grow Ln",0,1,N/A
994110,"November 23, 2017",Texas,Houston,"3700 block of McHard Rd",0,1,N/A
993889,"November 23, 2017",Texas,"San Antonio","1200 block of Harwood Dr",1,0,N/A
997741,"November 22, 2017",Mississippi,Grenada,"1200 block of Hebron Church Road",0,1,N/A
993906,"November 22, 2017",Georgia,Macon,"Roy St",0,1,N/A
993008,"November 21, 2017",Georgia,Atlanta,"3000 Block of Clifton Church Rd",0,1,N/A
993318,"November 21, 2017",Texas,"San Antonio","110 Mercedes Street",0,1,N/A
991561,"November 19, 2017",Minnesota,"Deer Creek",N/A,0,1,N/A
991700,"November 19, 2017",Alabama,Birmingham,"Gaywood Cir and Montclair Rd",0,1,N/A
991675,"November 19, 2017",Kansas,"Pretty Prairie","26000 block of S Dean Rd",0,1,N/A
991957,"November 19, 2017",Texas,Denison,"1700 block of W Elm St",1,1,N/A
991686,"November 18, 2017",Texas,Dale,N/A,0,2,N/A
990548,"November 17, 2017",Ohio,"Quaker City","Putney Ridge Rd",0,1,N/A
989578,"November 16, 2017",Pennsylvania,"Pittsburgh (Penn Hills)","1200 block of Harvard Dr",0,1,N/A
990605,"November 16, 2017",Ohio,Columbus,"1450 Vilardo Ln",0,1,N/A
989137,"November 15, 2017","North Carolina",Pikeville,"143 Canary Ln",0,1,N/A
988982,"November 15, 2017",Idaho,Wendell,"600 block of W Ave F",0,1,N/A
990597,"November 15, 2017",Ohio,Columbus,"1400 block of Vilardo Ln",0,1,N/A
987611,"November 14, 2017",California,Corning,"17357 Stagecoach Rd",6,12,N/A
987325,"November 13, 2017",Minnesota,"Saint Cloud","1500 block of 15th Ave SE",0,1,N/A
987284,"November 13, 2017",Missouri,"Pierce City","Farm Road 1050",2,0,N/A
987118,"November 13, 2017",Tennessee,Memphis,"Airways Blvd and Ketchum Rd",1,2,N/A
988202,"November 13, 2017",Pennsylvania,Pittsburgh,"5100 block of Columbo St",0,1,N/A
987056,"November 13, 2017",Kentucky,Louisville,"2101 S Hurstbourne Pkwy",0,1,N/A
987464,"November 13, 2017",Texas,Dallas,"3500 block of W Wheatland Rd",0,2,N/A
986900,"November 12, 2017",Alabama,"Phenix City",N/A,0,1,N/A
986687,"November 12, 2017",Georgia,Atlanta,"1944  Piedmont Cir NE",0,2,N/A
984822,"November 10, 2017",Ohio,"Dayton (Trotwood)","193 Olive Rd",0,4,N/A
985057,"November 10, 2017",Arizona,Scottsdale,"13420 N 103rd Place",4,0,N/A
985018,"November 10, 2017",Tennessee,Memphis,"3527 S Mendenhall Rd",1,0,N/A
987401,"November 10, 2017",Oregon,Hermiston,N/A,0,1,N/A
985609,"November 10, 2017",California,Bakersfield,"800 block of Pershing St",1,2,N/A
984493,"November 9, 2017",Michigan,Kalamazoo,"100 block of Emerson St",3,0,N/A
984476,"November 9, 2017",Pennsylvania,Philadelphia,"200 block of W Godfrey",1,0,N/A
1014364,"November 9, 2017",Utah,Mapleton,"1502 N. Highway 89",4,0,N/A
983400,"November 7, 2017",Oregon,Roseburg,"463 Whispering Pines Way",3,0,N/A
983179,"November 7, 2017",Missouri,"Saint Louis","5900 block of Lucille Ave",0,1,N/A
981724,"November 5, 2017",Texas,"Waco (Hallsburg)","Willbanks Dr",2,0,N/A
980577,"November 5, 2017",Texas,"Sutherland Springs","216 4th St",27,20,N/A
980269,"November 4, 2017",Texas,Austin,"N Lamar Blvd and Masterson Pass",0,4,N/A
980493,"November 4, 2017",Texas,"San Antonio","New Laredo Hwy and Briggs Ave",1,0,N/A
978859,"November 2, 2017",Texas,Mabank,"239 Forest Lane Dr",2,0,N/A
979099,"November 2, 2017",Louisiana,Arnaudville,"1000 block of Kennedy Drive",1,0,N/A
979731,"November 1, 2017",Florida,"Saint Augustine","Shady Oak Cir",0,1,N/A
978880,"October 31, 2017","West Virginia",Charleston,"Bradford St",0,1,N/A
977918,"October 31, 2017",Arkansas,Jonesboro,"2200 block of Parkside Drive",0,1,N/A
979111,"October 30, 2017",Mississippi,Lexington,"Golf Ground Road",0,1,N/A
976679,"October 29, 2017",Pennsylvania,Butler,"Moran Rd",0,1,N/A
975408,"October 29, 2017",Illinois,Chicago,"S Wabash Ave and E 60th St",0,1,N/A
975664,"October 29, 2017",Alabama,Birmingham,"700 block of 3rd Ave W",0,3,N/A
975519,"October 28, 2017",California,Modesto,"1400 block of Lake Park Ct",1,1,N/A
975659,"October 28, 2017",Alabama,Montgomery,"800 block of Westview Drive",0,1,N/A
973900,"October 26, 2017","North Carolina","Tabor City","Miller Rd",0,3,N/A
978056,"October 25, 2017","South Carolina",Hampton,"822 Melvins Circle",1,0,N/A
973452,"October 25, 2017",Missouri,"Saint Louis","5100 block of Northland Ave",0,1,N/A
977088,"October 24, 2017",Louisiana,Marrero,"2800 block of Mt Kennedy Dr",0,2,N/A
966073,"October 22, 2017",Louisiana,Natchitoches,"Reba Street",0,2,N/A
965527,"October 21, 2017",Mississippi,Laurel,"N 2nd Ave",0,1,N/A
965201,"October 21, 2017",Pennsylvania,Philadelphia,"3641 N 18th St",0,1,N/A
971955,"October 21, 2017",Wisconsin,Milwaukee,"6th and Melvina",0,1,N/A
965684,"October 21, 2017",Utah,Sandy,"122 E Sego Lily Dr",0,2,N/A
964421,"October 20, 2017","New York",Rochester,"Walnut St",1,0,N/A
963933,"October 19, 2017",Florida,Jacksonville,"2000 Block of Broadway Ave",1,1,N/A
962724,"October 18, 2017",Colorado,"Colorado Springs","1600 block of East Woodmen Road",1,2,N/A
963483,"October 18, 2017",Arkansas,"Forrest City","Wolf Street",3,0,N/A
963692,"October 17, 2017",Texas,"San Antonio","700 block of E Commerce St",0,2,N/A
962240,"October 17, 2017",Texas,Houston,"8000 block of Boone St",0,1,N/A
961675,"October 16, 2017",Louisiana,"Gretna (Terrytown)","19000 block of Faith Pl",0,1,N/A
961687,"October 16, 2017",Alabama,Mobile,"South Scott Street",0,1,N/A
959454,"October 15, 2017",Illinois,Chicago,"9100 S Blackstone Ave",0,1,N/A
960036,"October 15, 2017",Texas,Houston,"6233 Gulfton St",2,2,N/A
962259,"October 15, 2017","North Carolina",Clinton,"25 Bumpy Ln",0,1,N/A
958930,"October 14, 2017",Illinois,Decatur,"1400 block of E Wellington Way",1,0,N/A
963497,"October 14, 2017",Arkansas,Fouke,"347 Little Mazarn Rd",0,1,N/A
961710,"October 14, 2017",Louisiana,Zachary,"3400 block of Hancock Street",1,0,N/A
958984,"October 13, 2017",Michigan,Flint,"N Dort Hwy and Carpenter Rd",1,0,N/A
958637,"October 12, 2017",Florida,Clermont,"2110 Thousand Trails Blvd",0,1,N/A
957562,"October 11, 2017",Ohio,Pedro,"15497 SR 93",4,0,N/A
956519,"October 10, 2017",Virginia,Richmond,"500 block of Fayette Ave",1,1,N/A
956095,"October 10, 2017",Mississippi,Jackson,"100 block of Woodcrest Dr",0,1,N/A
955039,"October 8, 2017",Tennessee,Memphis,"3600 block of Bluff Wood Dr",0,3,N/A
955402,"October 8, 2017",Iowa,Nashua,"3035 Addison Blvd",0,1,N/A
955761,"October 6, 2017",Alabama,Jackson,"Robinson Road",3,0,N/A
955387,"October 6, 2017",Arkansas,Helena,"300 block of Dinan St",1,0,N/A
954067,"October 6, 2017",Florida,Bascom,"Robinson Rd",3,0,N/A
953863,"October 6, 2017","West Virginia",Culloden,"2443 Benedict Rd",2,1,N/A
952617,"October 4, 2017",Illinois,"East Saint Louis","River Park Dr",1,1,N/A
951505,"October 3, 2017","North Carolina",Greensboro,"310 N Swing Rd",0,1,N/A
950769,"October 3, 2017",Florida,Orlando,"222 Neighborhood Market Rd",1,0,N/A
951109,"October 2, 2017",Mississippi,Falkner,N/A,1,0,N/A
951120,"October 2, 2017",Illinois,Rockford,"600 N Sunset Ave",0,2,N/A
946160,"October 1, 2017",Georgia,Augusta,"2300 Block of Barton Chapel Rd",1,0,N/A
950568,"October 1, 2017","South Carolina",Bowman,N/A,1,0,N/A
946162,"September 30, 2017",Texas,"Cleveland (Plum Grove)","CR 3560",1,0,N/A
950461,"September 30, 2017",Montana,"Columbia Falls",N/A,0,2,N/A
945900,"September 30, 2017",Missouri,"Saint Louis","2800 block of Potomac St",0,1,N/A
945122,"September 29, 2017",Maryland,Baltimore,"1000 block of Slater Road",0,1,N/A
945690,"September 29, 2017",Pennsylvania,Philadelphia,"24th and Norris",0,1,N/A
945143,"September 28, 2017",Virginia,"Newport News","200 block of Gallery Ct",0,1,N/A
945681,"September 28, 2017",Texas,Tornillo,"19000 block of Highland",1,0,N/A
944278,"September 28, 2017",Ohio,"Cleveland (Parma)","6600 block of Brownfield Dr",1,0,N/A
943339,"September 27, 2017",Michigan,Flint,"900 block of Black Ave",0,1,N/A
943731,"September 27, 2017",California,"Apple Valley","16100 block of Viho Rd",0,1,N/A
943075,"September 27, 2017",Michigan,Dearborn,"3000 block of Harding St",0,2,N/A
942494,"September 26, 2017",Missouri,"Saint Louis","4600 block of Pope Ave",0,1,N/A
942292,"September 26, 2017","South Dakota",Lennox,"S Main St",3,0,N/A
942050,"September 25, 2017",Wisconsin,Milwaukee,"3919 W Hampton Ave",0,1,N/A
1974755,"September 24, 2017",Pennsylvania,Philadelphia,"3400 block of H St",0,4,N/A
941467,"September 24, 2017",Louisiana,"Lake Charles","935 N Shattuck St",1,1,N/A
940191,"September 23, 2017",Missouri,Salem,"CR 621",1,0,N/A
940498,"September 23, 2017",Alabama,Mobile,"651 Azalea Rd",0,1,N/A
939254,"September 22, 2017",Florida,Miami,"25389 SW 132nd Ave",3,0,N/A
939451,"September 22, 2017",Kansas,Lawrence,"606 N Michigan St",1,0,N/A
939151,"September 21, 2017",Massachusetts,Foxboro,"79 East St",2,0,N/A
939144,"September 21, 2017","North Carolina",Harrells,"Maddie Ln",0,1,N/A
939079,"September 21, 2017",Alabama,Marion,N/A,0,1,N/A
938602,"September 21, 2017",Missouri,"Kansas City","8619 E 61st Terrace",0,1,N/A
936776,"September 18, 2017",Illinois,Dixon,"1000 block of Fargo Ave",2,0,N/A
965325,"September 17, 2017",Georgia,Guyton,"Simmons St Exd",0,1,N/A
934388,"September 16, 2017",Pennsylvania,Pittsburgh,"3200 block of Huxley",0,3,N/A
935803,"September 16, 2017",Ohio,Akron,"700 Block of Dunbar Drive",0,1,N/A
933616,"September 15, 2017","South Carolina",Hartsville,"Folly Rd",1,0,N/A
933183,"September 14, 2017",Tennessee,Clarksville,"221 Mills Dr",3,0,N/A
934022,"September 14, 2017",Virginia,Norfolk,"800 block of Whitaker Ln",0,2,N/A
938221,"September 14, 2017",Florida,Tampa,N/A,1,0,N/A
933438,"September 13, 2017",Florida,"Fort Myers","Madison Ave and Alderman Ave",0,3,N/A
932065,"September 12, 2017",Virginia,Sandston,"6100 block of La France Rd",0,1,N/A
931637,"September 12, 2017",Missouri,"Saint Louis","2100 block of Adelaide Ave",0,2,N/A
932247,"September 11, 2017",Mississippi,Osyka,"5th Street",1,2,N/A
931315,"September 11, 2017",Missouri,"Kansas City","6700 E 87th St",0,2,N/A
930433,"September 10, 2017",Ohio,Madison,"3800 block of Wade Rd",1,0,N/A
930239,"September 9, 2017",Virginia,Richmond,"3200 block of 5th Ave",1,1,N/A
931769,"September 8, 2017",Virginia,"Warrenton (Opal)","9719 James Madison Hwy",0,1,N/A
929526,"September 8, 2017",Michigan,Detroit,"5900 block of Ogden",0,1,N/A
928951,"September 7, 2017",Louisiana,"Baton Rouge","2000 block of 71st Ave",0,2,N/A
928886,"September 7, 2017","North Carolina",Statesville,"Compton Park Rd",0,1,N/A
929408,"September 7, 2017",Indiana,Milan,"1000 block of S County Road 625 East",0,1,N/A
928127,"September 6, 2017","South Carolina",Columbia,"2400 block of Truax Ln",2,0,N/A
928331,"September 6, 2017",Tennessee,Hixson,"7313 Valley Ln",0,1,N/A
930705,"September 6, 2017",Florida,"Fort Myers","Madison and Alderman Avenue",0,3,N/A
927576,"September 5, 2017",Tennessee,Memphis,"1725 W Shelby Dr",0,1,N/A
927889,"September 5, 2017",Texas,"San Antonio","500 block of Park Grove Dr",0,1,N/A
927605,"September 4, 2017",Delaware,Wilmington,"1900 block of 5th St",0,1,N/A
926101,"September 3, 2017",Mississippi,"Horn Lake","Carroll Cove West",1,0,N/A
925912,"September 2, 2017",Alabama,Birmingham,"1800 block of Princeton Ave",0,1,N/A
925809,"September 2, 2017",Kentucky,Louisville,"8008 Watterson Trl",0,4,N/A
925955,"September 2, 2017",Texas,"Haltom City","3500 block of Parker Rd E",1,0,N/A
925321,"August 31, 2017",Georgia,Lithonia,"6300 block of Phillips Creek Dr",0,1,N/A
924438,"August 30, 2017",Mississippi,Cleveland,"1700 block of South Chrisman Avenue",1,0,N/A
923746,"August 30, 2017",Michigan,Saginaw,"3200 block of Harold St",0,1,N/A
922726,"August 28, 2017",Maine,Scarborough,"17 Milliken St",1,0,N/A
922184,"August 28, 2017","New Mexico",Clovis,"701 N Main St",2,4,N/A
922006,"August 28, 2017",Texas,Scurry,"9500 block of Timber Trail",1,0,N/A
922538,"August 28, 2017",Illinois,Joliet,"407 N Reed Street",3,0,N/A
922478,"August 27, 2017",Michigan,Kalamazoo,"Carleton Avenue",0,1,N/A
921731,"August 27, 2017",Nevada,"Las Vegas","4700 block of Luxor Way",0,1,N/A
920425,"August 25, 2017",Colorado,"Colorado Springs","4400 block of Bramble Ln",0,1,N/A
920768,"August 25, 2017",Kentucky,Louisville,"4800 block of Bluebird Ave",3,0,N/A
920276,"August 25, 2017",Alabama,Valley,"2100 block of Columbus Rd",0,1,N/A
920678,"August 25, 2017",Tennessee,Nashville,"2410 26th Ave N",0,3,N/A
920513,"August 24, 2017",Missouri,"Saint Louis","10400 block of Balmoral Dr",4,0,N/A
919516,"August 24, 2017",Pennsylvania,Philadelphia,"2600 block of S Hicks St",0,1,N/A
919715,"August 23, 2017",California,Bloomington,"17000 block of Santa Ana Avenue",4,0,N/A
918726,"August 22, 2017",Arkansas,"West Memphis","1500 Block of E Arrington",0,1,N/A
918499,"August 22, 2017",Louisiana,Ruston,"Cotton Ave",1,2,N/A
918483,"August 22, 2017",Georgia,Atlanta,"3400 Landrum Drive SW",0,1,N/A
917424,"August 21, 2017",Kentucky,Louisville,"1700 block of Patton Court",0,1,N/A
917373,"August 21, 2017","New York",Syracuse,"107 Hartson St",1,0,N/A
917003,"August 20, 2017",Tennessee,Memphis,"1000 block of Parkland Road",1,0,N/A
916934,"August 20, 2017","South Carolina",Gaffney,"800 block of West Buford St",1,0,N/A
916765,"August 19, 2017",Tennessee,Memphis,"1400 block of Hickory Way",1,0,N/A
916649,"August 19, 2017","South Carolina","Hilton Head Island","11 Southwood Park Dr",0,1,N/A
916526,"August 19, 2017",Connecticut,Hartford,"E Raymond St",0,1,N/A
919243,"August 19, 2017",California,Bakersfield,"100 block of North Chester Ave",0,1,N/A
916619,"August 19, 2017","District of Columbia",Washington,"1400 block of 41st St SE",0,1,N/A
916733,"August 19, 2017","New York",Brooklyn,"Sutter Ave and Van Sinderen Ave",0,2,N/A
916099,"August 18, 2017",Connecticut,Waterbury,"21 Third St",2,0,N/A
915996,"August 18, 2017",Tennessee,Memphis,"3000 block of Egan Dr",0,1,N/A
915868,"August 16, 2017",Alaska,Togiak,N/A,1,0,N/A
915282,"August 16, 2017",Ohio,Toledo,"6200 block of Applegate St",0,1,N/A
914815,"August 16, 2017",Utah,"Mount Pleasant","113 E 400 N St",0,1,N/A
914367,"August 15, 2017",Mississippi,Grenada,"Adams Street",1,0,N/A
913603,"August 15, 2017",Alabama,Birmingham,"6000 block of 1st Ave N",0,2,N/A
913440,"August 14, 2017",Alabama,Birmingham,"2916 Gallant Drive",0,2,N/A
913981,"August 14, 2017",Colorado,"Pueblo (Pueblo West)","1000 block of Mescal Dr",1,0,N/A
912711,"August 14, 2017",Kansas,Lawrence,"1000 block of E900 Rd",3,0,N/A
912270,"August 13, 2017",Illinois,Chicago,"5900 block of W Wabansia",0,1,N/A
912641,"August 13, 2017",Ohio,Youngstown,"3000 block of Northgate Ave",0,1,N/A
912787,"August 13, 2017","New York",Hudson,"543 State St",0,3,N/A
912820,"August 12, 2017",Kansas,Newton,"1009 S Kansas",0,1,N/A
912589,"August 12, 2017",California,Stockton,"3400 block of E Main St",0,1,N/A
910924,"August 9, 2017",Mississippi,Purvis,"100 block of N Wind Ridge Ln",0,1,N/A
909511,"August 9, 2017",Pennsylvania,"West Mifflin","108 Dover Ln",1,0,N/A
909837,"August 9, 2017",California,"Edwards (North Edwards)",N/A,0,1,N/A
908019,"August 7, 2017",Ohio,Cleveland,"I-90 and E 55th St",0,1,N/A
908571,"August 7, 2017",Georgia,Cumming,"Carleen Ct",2,0,N/A
907522,"August 6, 2017",Missouri,"Kansas City","9600 block of Lydia Avenue",1,0,N/A
907417,"August 6, 2017",Tennessee,Chattanooga,"600 block of Dodson Ave",0,1,N/A
907301,"August 5, 2017",Alabama,Birmingham,"4100 block of 3rd Ave S",1,2,N/A
906890,"August 5, 2017",Indiana,"Crown Point","7700 block of E 120th Ave",1,0,N/A
906578,"August 5, 2017",Mississippi,Kosciusko,"500 block of Tipton Street",0,1,N/A
906176,"August 4, 2017",Texas,Longview,"1200 block of Douglas St",0,1,N/A
906573,"August 4, 2017",Mississippi,Gulfport,"3600 block of Sabine Street",1,0,N/A
905157,"August 3, 2017",Alabama,Montgomery,"100 block of Pickett Street",0,1,N/A
904708,"August 2, 2017",Georgia,"Warner Robins","North Commercial Circle",0,1,N/A
903654,"August 1, 2017",Nevada,"Las Vegas","9500 block of Chandler Springs Ave",1,0,N/A
903379,"August 1, 2017",Mississippi,Brooksville,"114 Cockrell Quarters Road",1,1,N/A
903306,"August 1, 2017",Ohio,Akron,"700 block of Alicia Walk",0,1,N/A
903209,"August 1, 2017",Michigan,Detroit,"Houston Whittier and Chalmers",0,2,N/A
903883,"August 1, 2017",Montana,Helena,"246 Hope Road",1,0,N/A
903241,"July 31, 2017",Wisconsin,Milwaukee,"N 47th St and W Center St",0,1,N/A
902444,"July 31, 2017",Kentucky,Louisville,"6509 Huff Lane",1,0,N/A
902570,"July 31, 2017",Indiana,"South Bend",N/A,0,1,N/A
902866,"July 31, 2017","South Carolina",Lancaster,"509 E Dunlap St",1,0,N/A
902315,"July 30, 2017",Connecticut,Bridgeport,"Colorado Ave and Maplewood Ave",0,2,N/A
901949,"July 30, 2017",Louisiana,"Bossier City","5303 E Texas St",1,1,N/A
903025,"July 30, 2017",Missouri,Marshfield,"1200 block of S White Oak Rd",3,0,N/A
901872,"July 30, 2017",Florida,Tampa,"1020 E Hannah Ave",1,0,N/A
902860,"July 29, 2017",Missouri,Miller,N/A,1,0,N/A
900743,"July 28, 2017",Illinois,Chicago,"5200 block of W Kamerling Ave",1,2,N/A
901346,"July 27, 2017","New Mexico",Albuquerque,"500 block of Whispering St SW",0,1,N/A
899788,"July 27, 2017",Connecticut,"East Hartford","10 Great Hill Road",0,2,N/A
904162,"July 27, 2017",Virginia,Dumfries,"3600 block of McDowell Ct",0,1,N/A
899226,"July 26, 2017",Alabama,Montevallo,"100 block of Sarge Dr",0,1,N/A
898499,"July 25, 2017",Minnesota,"Saint Paul","738 East 3rd Street",0,1,N/A
898148,"July 24, 2017",Montana,"Three Forks",N/A,0,1,N/A
898489,"July 24, 2017","North Carolina",Burlington,"Stone St",0,1,N/A
896934,"July 23, 2017",Missouri,"Saint Louis","1400 block of Kealty Ln",1,0,N/A
896764,"July 22, 2017",Wisconsin,Milwaukee,"N 23rd and W Nash",1,0,N/A
896367,"July 22, 2017",Pennsylvania,Chester,"3400 block of Township Line Rd",0,1,N/A
895977,"July 21, 2017",Missouri,"Kansas City","23rd and Poplar",0,1,N/A
895361,"July 21, 2017",Ohio,Toledo,"800 Block of Belmont Ave",0,2,N/A
894623,"July 19, 2017",Texas,"San Antonio","200 block of Hub Ave",1,1,N/A
894574,"July 19, 2017",Illinois,Chicago,"5500 block of W Van Buren",0,3,N/A
894490,"July 19, 2017",California,Coalinga,"700 block of E Valley St",0,1,N/A
894876,"July 19, 2017",Texas,Gainesville,"1300 block of E Garnett",0,1,N/A
894858,"July 19, 2017",Virginia,Norfolk,"200 block of Nicholson St",0,2,N/A
893726,"July 18, 2017",Wisconsin,Milwaukee,"3000 block of N 39th St",0,4,N/A
893021,"July 17, 2017",Mississippi,Jackson,"Greenview Drive",0,1,N/A
891935,"July 16, 2017",Florida,Jacksonville,"5100 block of Doncaster Ave",0,1,N/A
891221,"July 15, 2017",Florida,Tallahassee,"2700 block of W Tharpe St",0,1,N/A
892412,"July 15, 2017","North Carolina","New Bern","1000 block of Antioch Road",1,0,N/A
890681,"July 14, 2017",Illinois,Chicago,"3500 block of E 97th St",1,1,N/A
890621,"July 14, 2017",Texas,"San Antonio","5900 block of Lake Superior Street",0,3,N/A
889765,"July 13, 2017",Ohio,Cleveland,"Cedar Ave and E 22nd St",0,3,N/A
889536,"July 13, 2017",Indiana,Indianapolis,"46th Street and Keystone Ave",0,1,N/A
889758,"July 13, 2017","South Carolina",Easley,"3800 Calhoun Memorial Hwy",4,0,N/A
889030,"July 12, 2017",Louisiana,"New Orleans","8500 block of Chef Menteur Hwy",0,2,N/A
888541,"July 12, 2017",Wisconsin,Racine,"1800 block of Howe St",1,0,N/A
888615,"July 12, 2017","New York",Bronx,"390 E 167 St",0,1,N/A
889139,"July 12, 2017",Kansas,Wichita,"W 3rd St N and N Doris St",0,1,N/A
888529,"July 11, 2017",Kansas,Lenexa,"9775 Lenexa Dr",0,1,N/A
888047,"July 10, 2017","District of Columbia",Washington,"1300 block of I Street NE",0,1,N/A
887667,"July 10, 2017",Nevada,"Las Vegas","10300 block of Numaga Road",3,0,N/A
888302,"July 10, 2017",Virginia,"Newport News","2200 block of Jefferson Ave",0,1,N/A
886726,"July 9, 2017",Alabama,Birmingham,"800 block of 46th Pl N",1,1,N/A
887332,"July 9, 2017","South Carolina",Walterboro,N/A,0,1,N/A
886678,"July 8, 2017",Colorado,Denver,"5100 block of N Titan Ct",0,3,N/A
885816,"July 8, 2017",Tennessee,Memphis,"3600 block of Duchess Dr",1,0,N/A
886220,"July 8, 2017",Ohio,Cincinnati,"9917 Capstan Dr",1,8,N/A
886384,"July 8, 2017",Illinois,Markham,"16053 Richmond Ave",0,2,N/A
885905,"July 8, 2017","New Jersey",Newark,"Central Ave and 3rd St",0,3,N/A
884677,"July 6, 2017",Ohio,Akron,"1000 block of Lexington Ave",0,1,N/A
