"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1888666,"December 27, 2020",Arkansas,"El Dorado","E Center St",0,1,N/A
1887630,"December 27, 2020",Illinois,Chicago,"5500 block of S Archer Ave",1,0,N/A
1887894,"December 27, 2020",Virginia,"Newport News","11100 block of Jefferson Ave",1,1,N/A
1887652,"December 27, 2020",Illinois,Chicago,"1300 block of W 64th St",0,1,N/A
1888373,"December 27, 2020",Oklahoma,Tulsa,"N Harvard Ave and E Apache St",0,3,N/A
1889169,"December 27, 2020",Missouri,"Cape Girardeau","500 block of S Hanover St",0,1,N/A
1888101,"December 27, 2020",Connecticut,Hartford,"Winter St",0,1,N/A
1887982,"December 27, 2020",Florida,Titusville,"1000 Block of 3rd Ave",0,3,N/A
1887388,"December 27, 2020",Florida,Jacksonville,N/A,0,1,N/A
1888359,"December 27, 2020",Nevada,Reno,N/A,0,1,N/A
1886974,"December 26, 2020",Illinois,Rockford,"4007 E State St",3,3,N/A
1886966,"December 26, 2020",Georgia,Atlanta,"265 Peachtree St NE",1,0,N/A
1886890,"December 26, 2020",Virginia,Roanoke,"4832 Valley View Blvd NW",0,1,N/A
1886633,"December 26, 2020",California,Modesto,"Martin Luther King Blvd and Oak St",1,2,N/A
1888454,"December 26, 2020",Oregon,Portland,"NE 82nd Ave and NE Glisan Ave",0,1,N/A
1886734,"December 26, 2020",Florida,Jacksonville,"Philips Hwy and Emerson St",0,1,N/A
1887184,"December 26, 2020","New Jersey","Asbury Park","1100 Atlantic Ave",0,1,N/A
1886849,"December 26, 2020",Florida,Miami,"NW 61st St and NW 13th Ave",1,3,N/A
1887263,"December 26, 2020",Texas,"San Antonio","6000 block of Jackies Farm",1,0,N/A
1888621,"December 25, 2020",Wisconsin,Madison,"2000 block of McKenna Blvd",0,1,N/A
1886104,"December 25, 2020",Pennsylvania,Philadelphia,"3300 block of Emerald St",2,1,N/A
1886937,"December 25, 2020","South Dakota","Rapid City","Milwaukee and E Jackson St",0,1,N/A
1888462,"December 25, 2020","West Virginia",Martinsburg,"80 Aero St",0,1,N/A
1886640,"December 25, 2020",Ohio,Columbus,"Karl Rd and Morse Rd",0,1,N/A
1886652,"December 25, 2020",Maryland,"Indian Head","Mattingly Ave",1,0,N/A
1886961,"December 25, 2020",Pennsylvania,Philadelphia,"5800 block of Morton St",0,2,N/A
1886939,"December 25, 2020",Pennsylvania,Lancaster,"300 block of Mill St",0,1,N/A
1886721,"December 25, 2020",Arkansas,Atkins,"5180 Pine Ridge Rd",5,0,N/A
1887161,"December 25, 2020","New Jersey","Atlantic City","1700 block of Atlantic Ave",0,1,N/A
1886400,"December 25, 2020",California,Fresno,"Norwich Ave and Angus St",0,1,N/A
1887177,"December 25, 2020",Louisiana,"New Orleans","Lake Forest Blvd and Bullard Ave",1,0,N/A
1885892,"December 24, 2020",Virginia,Hopewell,"200 block of S 7th Ave",0,1,N/A
1885903,"December 24, 2020","New York",Buffalo,"100 block of Liddell St",1,1,N/A
1886206,"December 24, 2020",Illinois,Springfield,"3401 Freedom Dr",0,1,N/A
1885877,"December 24, 2020",Georgia,Augusta,"100 Block of Calvary Dr",0,1,N/A
1886002,"December 24, 2020","North Carolina",Charlotte,"6600 block of Olde Savannah Rd",2,1,N/A
1889212,"December 24, 2020",Wisconsin,Madison,"2000 block of McKenna Blvd",0,1,N/A
1885552,"December 24, 2020",Indiana,Martinsville,"9400 IN-144",2,1,N/A
1886141,"December 24, 2020",Florida,Lakeland,"1500 block of Amos Ave",1,4,N/A
1885422,"December 24, 2020",Colorado,Aurora,"18071 E Kentucky Ave",0,1,N/A
1886156,"December 24, 2020",Connecticut,Waterbury,"Pine St and Buckingham St",1,0,N/A
1886465,"December 24, 2020",Louisiana,"New Orleans","Symmes Ave and Irby St",0,2,N/A
1886082,"December 24, 2020",Ohio,Columbus,"Brentnell Ave and Leonard Ave",0,1,N/A
1886008,"December 24, 2020",California,Fresno,"W Weathermaker Ave and N Carnegie Ave",0,1,N/A
1885773,"December 23, 2020",Michigan,Detroit,"19016 Woodward Ave",1,2,N/A
1885082,"December 23, 2020","New York",Bronx,"1097 Boston Rd",1,0,N/A
1885697,"December 23, 2020",Wisconsin,Milwaukee,"4217 W Fond Du Lac Ave",0,1,N/A
1884934,"December 23, 2020",Michigan,Detroit,"Kelly Rd and Morang Ave",0,1,N/A
1885446,"December 23, 2020",Illinois,Chicago,"2400 block of N Meade Ave",0,1,N/A
1885439,"December 23, 2020",Illinois,Chicago,"1200 block of N Washtenaw Ave",0,1,N/A
1883965,"December 22, 2020",Virginia,Richmond,"3400 block of Delano St",0,1,N/A
1884308,"December 22, 2020",Illinois,Chicago,"300 block of S Kilpatrick Ave",0,1,N/A
1884328,"December 22, 2020",California,Stockton,"Waudman Ave and Don Ave",2,1,N/A
1885036,"December 22, 2020",Illinois,Chicago,"200 block of S Western Ave",0,1,N/A
1883929,"December 22, 2020",California,"San Diego","4700 block of Seminole Dr",0,1,N/A
1883864,"December 22, 2020",Georgia,Savannah,"Tulip St",0,1,N/A
1884951,"December 22, 2020",Texas,Lubbock,"500 block of N Flint Ave",1,0,N/A
1884736,"December 22, 2020",Pennsylvania,Philadelphia,"2600 block of Coral St",0,2,N/A
1884679,"December 22, 2020",Florida,Pensacola,"W Brainerd St",0,2,N/A
1885385,"December 22, 2020",Louisiana,"New Orleans","1700 block of Industry St",0,1,N/A
1884418,"December 22, 2020",Mississippi,Jackson,"5500 block of N State St",1,0,N/A
1884205,"December 21, 2020","North Carolina","Winston Salem (Winston-salem)","1226 Bretton St",0,1,N/A
1884174,"December 21, 2020","New York",Hempstead,"Dartmouth St",1,0,N/A
1884017,"December 21, 2020","South Carolina",Columbia,"200 block of Shagbark Ave",1,1,N/A
1885822,"December 21, 2020",Iowa,"Fort Dodge","1100 block of 6th Avenue N",0,1,N/A
1883846,"December 21, 2020",Georgia,Macon,"3044 Bloomfield Dr",1,1,N/A
1883624,"December 21, 2020",Florida,"Fort Walton Beach","8 Memorial Pkwy SW",1,0,N/A
1883955,"December 21, 2020",Colorado,Alamosa,"1318 Main St",1,0,N/A
1884705,"December 21, 2020",Maryland,Cambridge,"Moores Ave and Robbins St",0,1,N/A
1910864,"December 21, 2020",Mississippi,Vancleave,"Jim Ramsey Rd",0,1,N/A
1891403,"December 21, 2020",Mississippi,Starkville,"N Montgomery St and Garrard Rd",0,1,N/A
1884292,"December 20, 2020",Illinois,Belvidere,"220 W Locust St",0,1,N/A
1882385,"December 20, 2020",Louisiana,Baker,"5000 block of Weston Ave",1,1,N/A
1882401,"December 20, 2020",Illinois,Chicago,"8900 block of S Vincennes Ave",0,1,N/A
1882364,"December 20, 2020",Illinois,Chicago,"6900 block of S May St",0,1,N/A
1883182,"December 20, 2020",Illinois,Rockford,"1475 S Perryville Rd",0,1,N/A
1882146,"December 20, 2020",Minnesota,Minneapolis,"3200 block of Aldrich Ave N",1,0,N/A
1882769,"December 20, 2020",Illinois,Chicago,"7500 block of S Ashland Ave",0,1,N/A
1882311,"December 20, 2020",Kentucky,Mayfield,"198 Smiths Ln",4,0,N/A
1882529,"December 20, 2020",Virginia,Portsmouth,"600 block of Rutter St",1,1,N/A
1884336,"December 19, 2020",Washington,"Port Orchard","3500 SE Southworth Dr",0,1,N/A
1882413,"December 19, 2020","New York",Brooklyn,"987 Myrtle Ave",0,1,N/A
1881441,"December 19, 2020",California,Oakland,"1400 block of 28th Ave",1,0,N/A
1888011,"December 19, 2020",Texas,Rowlett,N/A,1,0,N/A
1881633,"December 19, 2020",Pennsylvania,Philadelphia,"7600 block of Elmwood Ave",0,1,N/A
1881467,"December 19, 2020","District of Columbia",Washington,"700 block of Franklin St NE",0,1,N/A
1883333,"December 18, 2020",Indiana,Elkhart,"23663 Springriver Dr",3,0,N/A
1880898,"December 18, 2020",Virginia,Hampton,"2800 block of W Mercury Blvd",0,1,N/A
1881423,"December 18, 2020","North Carolina",Raleigh,"428 Lansing St",1,1,N/A
1881335,"December 18, 2020",Georgia,Thomasville,"Webster St",0,1,N/A
1880857,"December 18, 2020",Missouri,Springfield,"2300 block of N Pierce Ave",1,0,N/A
1881753,"December 18, 2020",Texas,Channelview,"209 Cedar Ln",0,2,N/A
1880246,"December 17, 2020",Virginia,Suffolk,"900 block of Battery Ave",0,1,N/A
1880272,"December 17, 2020",California,Stockton,"Kelley Dr",1,0,N/A
1880219,"December 17, 2020",Virginia,"Falls Church","2000 block of Peach Orchard Dr",0,2,N/A
1880161,"December 17, 2020",Tennessee,Memphis,"E Trigg Ave",0,1,N/A
1881707,"December 17, 2020",Texas,"San Antonio","8100 block of Whistler Dr",2,0,N/A
1880054,"December 17, 2020",Texas,"New Braunfels","504 Wilderness Way",2,1,N/A
1883069,"December 17, 2020",Wisconsin,"Eau Claire","3400 block of Pomona Dr",1,0,N/A
1880687,"December 17, 2020",Pennsylvania,Philadelphia,"3800 block of Castor Ave",0,1,N/A
1880664,"December 17, 2020",Arizona,Phoenix,"N 19th Ave and W Peoria Ave",1,0,N/A
1881827,"December 17, 2020",Ohio,"Maple Heights","Libby Rd and Warrensville Center Rd",0,1,N/A
1880578,"December 17, 2020",Missouri,"Saint Louis","Wilson Ave and Clifton Ave",0,1,N/A
1879819,"December 17, 2020",Ohio,Hamilton,"208 Cereal Ave",1,0,N/A
1897717,"December 17, 2020",Texas,Bridgeport,"702 17th St",0,1,N/A
1881628,"December 17, 2020","New York",Kingston,"60 Van Buren St",1,1,N/A
1881100,"December 16, 2020",Indiana,Dyer,"800 block of Polk Ave",0,1,N/A
1880275,"December 16, 2020",Georgia,Atlanta,"1000 block of Garibaldi St",0,1,N/A
1880266,"December 16, 2020",Illinois,Urbana,"1700 block of S Cottage Grove Ave",0,2,N/A
1880252,"December 16, 2020","New York",Bronx,"2220 Wallace Ave",0,1,N/A
1879408,"December 16, 2020",Wisconsin,Milwaukee,"5700 block of N 60th St",0,1,N/A
1879165,"December 16, 2020",Illinois,Chicago,"7100 block of S Union Ave",0,1,N/A
1880653,"December 16, 2020",California,"Long Beach","1400 block of St Louis Ave",1,0,N/A
1879883,"December 16, 2020",Oklahoma,"Oklahoma City","2800 block of Meadow Cliff Dr",1,0,N/A
1880692,"December 16, 2020",Pennsylvania,Philadelphia,"100 block of N 39th St",0,2,N/A
1879868,"December 16, 2020",Ohio,Columbus,"6100 block of Deewood Loop W",1,1,N/A
1881904,"December 16, 2020",Oregon,"Warm Springs",N/A,0,1,N/A
1880342,"December 16, 2020",Mississippi,Columbus,"2100 block of 14th Ave N",0,2,N/A
1878634,"December 15, 2020",Texas,"San Antonio","8622 S Zarzamora St",0,1,N/A
1879425,"December 15, 2020",Illinois,"Rock Island","600 block of 42nd Ave",1,0,N/A
1879341,"December 15, 2020","North Carolina",Shelby,"820 W Marion St",0,1,N/A
1879336,"December 15, 2020",Indiana,"East Chicago","3800 block of Guthrie St",1,0,N/A
1879277,"December 15, 2020",Illinois,Danville,"100 block of National St",0,1,N/A
1879186,"December 15, 2020",Illinois,Zion,"2800 block of North Galilee Ave",2,1,N/A
1879184,"December 15, 2020",Georgia,Jesup,"Fender Rd",1,0,N/A
1878714,"December 15, 2020",Indiana,Mishawaka,"235 E Mishawaka Ave",1,1,N/A
1879371,"December 15, 2020",Texas,Temple,"1811 E Ave K",0,2,N/A
1878845,"December 15, 2020",Pennsylvania,Verona,"1803 Garden Dr",1,0,N/A
1937203,"December 15, 2020","West Virginia","Mount Hope","Mill Creek Rd",0,1,N/A
1878753,"December 15, 2020",Indiana,Brownsburg,"10273 Haag Rd",1,0,N/A
1877871,"December 14, 2020","North Carolina",Charlotte,"Holland Ave",0,1,N/A
1877726,"December 14, 2020",Minnesota,"Saint Paul","500 block of Jessamine Ave W",1,0,N/A
1878346,"December 14, 2020",Illinois,Chicago,"500 block of E 92nd St",0,1,N/A
1878383,"December 14, 2020",Georgia,Atlanta,"3900 block of Rutgers Dr",0,1,N/A
1877351,"December 14, 2020",Wisconsin,Milwaukee,"4600 block of N 29th St",1,0,N/A
1878212,"December 14, 2020",Ohio,Columbus,"6175 E Livingston Ave",1,1,N/A
1878199,"December 14, 2020",Michigan,Detroit,"2200 block of Junction Ave",0,2,N/A
1877983,"December 14, 2020",Ohio,Cleveland,"1600 block of W 25th St",1,0,N/A
1877993,"December 14, 2020",Ohio,Cleveland,"13500 block of Eaglesmere Ave",0,1,N/A
1876971,"December 13, 2020",Tennessee,Memphis,"Hillshire Dr and Whitten Rd",0,1,N/A
1878593,"December 13, 2020",Illinois,Rockford,N/A,0,1,N/A
1877903,"December 13, 2020",Virginia,Williamsburg,"100 block of Drew Rd",1,0,N/A
1876774,"December 13, 2020",Ohio,Cleveland,"13500 block of Eaglesmere Ave",0,1,N/A
1876727,"December 13, 2020","West Virginia",Elkview,"1384 Cemetery Hill Dr",4,0,N/A
1877773,"December 13, 2020","North Carolina",Fayetteville,"6500 block of Amanda Cir",1,0,N/A
1877575,"December 13, 2020",Georgia,"Powder Springs","Hopkins Ct",1,2,N/A
1880735,"December 13, 2020",Pennsylvania,Philadelphia,"3300 block of Kensington Ave",0,1,N/A
1877746,"December 13, 2020","North Carolina",Charlotte,"7100 block of Red Bud Cir",1,0,N/A
1877464,"December 13, 2020",Connecticut,"New Haven","Stevens St",0,2,N/A
1881343,"December 13, 2020",Wisconsin,Beloit,N/A,0,1,N/A
1878115,"December 13, 2020",Washington,"White Swan","621 Signal Peak Rd",0,2,N/A
1878108,"December 13, 2020","New Jersey",Paterson,"17th Ave and E 30th St",0,1,N/A
1944048,"December 13, 2020","New York",Utica,"1400 block of City St",1,0,N/A
1876781,"December 13, 2020",Ohio,Columbus,"200 block of Brehl Ave",0,1,N/A
1876076,"December 12, 2020",Kentucky,Louisville,"8700 block of James Rd",0,2,N/A
1876227,"December 12, 2020",Texas,Fresno,"300 block of Broadmore Dr",2,1,N/A
1876792,"December 12, 2020",Kentucky,Lexington,"Woodhill Dr and Woodcross Pl",0,1,N/A
1911233,"December 12, 2020",Illinois,Sycamore,"900 block of Arvle Ct",0,1,N/A
1876132,"December 12, 2020",Massachusetts,Holyoke,"300 block of Walnut St",1,1,N/A
1876607,"December 12, 2020",Delaware,Claymont,"I-95 and Harvey Rd",0,1,N/A
1878378,"December 12, 2020",Georgia,Lawrenceville,N/A,1,0,N/A
1876567,"December 12, 2020",Indiana,Evansville,"1191 S Rotherwood Ave",0,1,N/A
1890827,"December 12, 2020",Virginia,Winchester,"Berryville Ave",0,2,N/A
1876455,"December 12, 2020","South Carolina",Beaufort,"223 Scott St",0,1,N/A
1877120,"December 12, 2020",Mississippi,Jackson,"Stirling St",0,1,N/A
1877021,"December 12, 2020",California,"San Diego","Magnus Way",1,0,N/A
1879554,"December 11, 2020",Ohio,Cincinnati,"2000 block of S Teralta Cir",0,1,N/A
1875290,"December 11, 2020",Wisconsin,Milwaukee,"W National Ave and S 21st St",0,1,N/A
1875588,"December 11, 2020",Illinois,Springfield,"N 11th St and N Grand Ave E",0,1,N/A
1875532,"December 11, 2020",Louisiana,"New Orleans","2600 block of Bruxelle St",0,1,N/A
1879655,"December 11, 2020",Arkansas,Jacksonville,N/A,0,1,N/A
1878019,"December 11, 2020",Ohio,Cleveland,"6410 block of Fullerton Ave",0,2,N/A
1875185,"December 10, 2020",Michigan,Detroit,"19391 Rogge St",0,2,N/A
1875226,"December 10, 2020","New York",Buffalo,"50 block of Deshler St",0,1,N/A
1874422,"December 10, 2020",Texas,Amarillo,"600 block of S Spring St",0,1,N/A
1874806,"December 10, 2020",Missouri,"Saint Louis (Ferguson)","5900 block of Laurette Ave",0,1,N/A
1874356,"December 10, 2020",Iowa,"Des Moines","1400 block of E 22nd St",0,2,N/A
1874183,"December 10, 2020",Indiana,Gary,"5800 block of W 36th Ave",0,1,N/A
1874864,"December 10, 2020","District of Columbia",Washington,"200 block of W St NW",0,1,N/A
1874917,"December 10, 2020",Delaware,"New Castle","100 block of Rose Ln",1,1,N/A
1874803,"December 10, 2020",Missouri,"Saint Louis","2600 block of Rutger Ln",0,2,N/A
1874409,"December 10, 2020",Louisiana,Metairie,"3900 block of Division St",2,2,N/A
1874705,"December 10, 2020",Ohio,Cleveland,"7000 block of Jeffries Ave",0,1,N/A
1874703,"December 10, 2020",Ohio,Columbus,"81 S Burgess Ave",1,1,N/A
1873403,"December 9, 2020",Illinois,Chicago,"1600 block of W Juneway Terrace",0,1,N/A
1874256,"December 9, 2020",Oklahoma,"Oklahoma City","SE 52nd St",0,1,N/A
1875900,"December 9, 2020",Texas,Houston,"10001 Club Creek Dr",0,1,N/A
1873287,"December 9, 2020",Illinois,Chicago,"Roosevelt Rd and S Cicero Ave",0,1,N/A
1873681,"December 9, 2020",Texas,"Fort Worth","7415 Tallow Wind Trail",1,0,N/A
1874019,"December 9, 2020",Maryland,Baltimore,"400 block of S Eaton Ave",0,1,N/A
1874034,"December 9, 2020",Maryland,"Glen Burnie","7900 block of Nolpark Ct",0,1,N/A
1874023,"December 9, 2020",Kansas,Wichita,"1200 block of N Oliver",0,1,N/A
1873152,"December 9, 2020",Michigan,Detroit,"Pickford Ave and Wormer",1,0,N/A
1873966,"December 9, 2020",Illinois,Chicago,"4400 block of W 15th St",0,1,N/A
1874696,"December 9, 2020",Ohio,Cleveland,"5300 block of Scovill Ave",1,1,N/A
1874687,"December 9, 2020","South Dakota","Sioux Falls","900 block of N Cleveland Ave",1,0,N/A
1873859,"December 9, 2020",Ohio,Cleveland,"2366 E 55th St",0,2,N/A
1873764,"December 9, 2020",Mississippi,Vicksburg,"Leticia St and Dewitt St",0,1,N/A
1873688,"December 8, 2020",Texas,Houston,"1707 Hidden Valley Dr",0,1,N/A
1873563,"December 8, 2020","South Carolina","Holly Hill",N/A,0,2,N/A
1872764,"December 8, 2020",Texas,Houston,"12703 Jones Rd",0,1,N/A
1873297,"December 8, 2020",Illinois,Chicago,"800 block of S Karlov Ave",0,1,N/A
1872369,"December 8, 2020","District of Columbia",Washington,"2200 block of 2nd St NW",0,1,N/A
1873592,"December 8, 2020",Oklahoma,Tulsa,"200 block of S Fulton Ave",0,2,N/A
1873024,"December 8, 2020",Florida,Orlando,"700 block of Columbia St",1,0,N/A
1873148,"December 8, 2020",Kentucky,"Bowling Green","Old Barren River Rd and Woodford St",0,1,N/A
1882502,"December 7, 2020",Texas,Denton,"3200 block of Fallmeadow St",0,1,N/A
1872961,"December 7, 2020",Indiana,Gary,"4800 block of Monroe St",0,2,N/A
1871737,"December 7, 2020",Illinois,Chicago,"10000 block of S Perry Ave",1,0,N/A
1872862,"December 7, 2020",Illinois,Springfield,"3100 block of Butler St",0,1,N/A
1872475,"December 7, 2020",Georgia,Albany,"1900 block of Flintlock Dr",0,1,N/A
1872387,"December 7, 2020",Maryland,Baltimore,"3900 block of 4th St",1,0,N/A
1872324,"December 7, 2020",Connecticut,Waterbury,"Green St",0,1,N/A
1873137,"December 7, 2020",Arizona,Phoenix,"N 25th Dr and W Glendale Ave",1,0,N/A
1872746,"December 7, 2020",Arizona,Phoenix,"N 43rd Ave and W Bethany Home Rd",1,0,N/A
1872816,"December 7, 2020",Illinois,"Round Lake (Round Lake Beach)","1015 N Fairfield Rd",0,2,N/A
1873049,"December 7, 2020",Ohio,Cincinnati,N/A,0,1,N/A
1875511,"December 7, 2020",Alaska,Anchorage,"1800 block of W 33rd Ave",0,2,N/A
1872968,"December 7, 2020",Texas,Denton,"3200 block of Fallmeadow St",0,1,N/A
1871008,"December 6, 2020",Illinois,"Chicago (Chicago Lawn)","6100 block of S Artesian Ave",0,2,N/A
1870956,"December 6, 2020",Illinois,Chicago,"2800 block of W Polk St",0,2,N/A
1871147,"December 6, 2020",Texas,"San Antonio","200 block of W Gerald Ave",1,0,N/A
1871667,"December 6, 2020","North Carolina",Greenville,"2201 Greenville Blvd NE",0,1,N/A
1871364,"December 6, 2020",Georgia,Macon,"692 Center St",0,1,N/A
1870927,"December 6, 2020",Iowa,"Des Moines","1007 E Grand Ave",0,1,N/A
1871322,"December 6, 2020",Iowa,"Fort Dodge","1600 block of 4th Ave S",0,1,N/A
1871296,"December 6, 2020","District of Columbia",Washington,"2300 block of Hartford St SE",1,1,N/A
1871227,"December 6, 2020",Florida,Ocala,"520 NE 23rd Cir",1,0,N/A
1871159,"December 6, 2020",Montana,Billings,"834 Wyoming Ave",1,0,N/A
1870677,"December 6, 2020",Wisconsin,Milwaukee,"2800 block of N 76th St",0,1,N/A
1873782,"December 6, 2020",Indiana,Jeffersonville,"Seminole Dr",1,0,N/A
1871039,"December 5, 2020",Texas,Mesquite,"2400 block of Baretta Dr",0,1,N/A
1870896,"December 5, 2020",Michigan,Detroit,"Washburn St and 7 Mile",0,1,N/A
1870132,"December 5, 2020",Mississippi,Vicksburg,"Clay St and Mission 66",0,1,N/A
1874445,"December 5, 2020",California,Salinas,"100 block of Paloma Ave",1,0,N/A
1870682,"December 5, 2020",Wisconsin,Milwaukee,"8600 block of W Silver Spring Dr",1,0,N/A
1869894,"December 5, 2020","South Carolina",Chester,"500 block of Pinckney St",0,1,N/A
1872405,"December 5, 2020",Pennsylvania,Philadelphia,"1600 block of W Susquehanna St",0,1,N/A
1870236,"December 5, 2020",Arizona,Phoenix,"7th Ave and Bell Rd",0,1,N/A
1870279,"December 5, 2020",Pennsylvania,Erie,"2200 block of E 20th St",1,0,N/A
2079677,"December 5, 2020",Washington,"Moses Lake","1000 block of Vandenburg Loop",0,1,N/A
1870251,"December 5, 2020",Washington,"Seattle (Shoreline)","14700 block of Aurora Ave N",0,1,N/A
1870238,"December 5, 2020","North Carolina",Raleigh,"700 block of East Martin St",0,3,N/A
1869515,"December 4, 2020",Louisiana,"Baton Rouge","3865 Topeka St",1,0,N/A
1869917,"December 4, 2020",California,"Bell Gardens","6600 block of Foster Bridge Blvd",1,0,N/A
1869598,"December 4, 2020",California,Stockton,"702 N Wilson Way",1,0,N/A
1870244,"December 4, 2020",Arkansas,Magnolia,"436 Renfroe St",1,0,N/A
1870009,"December 4, 2020",California,"Long Beach","Magnolia Ave and Anaheim St",1,1,N/A
1872416,"December 4, 2020",Pennsylvania,Philadelphia,"1000 block of W Ruscomb St",0,1,N/A
1869748,"December 4, 2020",Illinois,Chicago,"4400 block of W Adams St",0,4,N/A
1870315,"December 4, 2020",Ohio,Madison,"Chapel Rd",0,1,N/A
1872170,"December 4, 2020","New Jersey",Bridgeton,"Elmer St",0,1,N/A
1870281,"December 4, 2020",Pennsylvania,"Duke Center","Sweitzer Dr",0,2,N/A
1875470,"December 4, 2020",Ohio,Cincinnati,"2000 block of S Teralta Cir",0,1,N/A
1869325,"December 4, 2020",California,"El Cajon","1600 block of N 2nd St",0,1,N/A
1868500,"December 3, 2020",Wisconsin,Milwaukee,"3000 block of N 44th St",0,1,N/A
1868373,"December 3, 2020",Georgia,Athens,"200 block of Westchester Cir",1,0,N/A
1868957,"December 3, 2020",Illinois,Chicago,"5200 block of S Kedzie Ave",1,0,N/A
1868061,"December 3, 2020",Maryland,Baltimore,"2900 block of Rueckert Ave",0,1,N/A
1868735,"December 3, 2020",Pennsylvania,Philadelphia,"5900 block of Mascher St",1,0,N/A
1868794,"December 3, 2020",Pennsylvania,"Snow Shoe","Huckleberry Rd",0,1,N/A
1869683,"December 3, 2020",Arkansas,"Hot Springs National Park (Hot Springs)","300 block of Potter St",0,1,N/A
1868617,"December 2, 2020",Texas,Castroville,"Lower Lacoste Rd",1,0,N/A
1867113,"December 2, 2020",Florida,"Avon Park","1029 Hal McRae Loop",0,1,N/A
1868256,"December 2, 2020",Kentucky,Louisville,"2800 block of S. Third St",1,0,N/A
1867206,"December 2, 2020",Florida,Orlando,"6401 Time Square Ave",0,1,N/A
1867991,"December 2, 2020",Illinois,Chicago,"2500 block of W Devon Ave",0,1,N/A
1867959,"December 2, 2020",Illinois,Chicago,"500 block of S Oakley Blvd",0,1,N/A
1868020,"December 2, 2020",Ohio,Reynoldsburg,"7325 Brooke Blvd",1,0,N/A
1868581,"December 2, 2020",California,Stockton,"1400 block of West Willow St",0,1,N/A
1866641,"December 1, 2020",Illinois,Chicago,"1600 block of W 87th St",0,1,N/A
1866574,"December 1, 2020",Oklahoma,Turley,"E 59th Pl N and N Madison Ave",0,2,N/A
1866900,"December 1, 2020",Florida,"Avon Park","1030 W Hal McRae Blvd",0,1,N/A
1866384,"December 1, 2020","North Carolina",Raleigh,"2416 Little John Rd",0,1,N/A
1867006,"December 1, 2020",Pennsylvania,Morrisville,"1 Makefield Rd",1,3,N/A
1868653,"December 1, 2020",Ohio,Akron,"900 block of Haynes St",0,1,N/A
1866931,"December 1, 2020","District of Columbia",Washington,"1400 block of Good Hope Rd SE",0,2,N/A
1865945,"November 30, 2020",California,Stockton,"Commerce St and Flora St",1,0,N/A
1866649,"November 30, 2020",Illinois,Chicago,"7901 S Western Ave",0,1,N/A
1866634,"November 30, 2020",Illinois,Chicago,"11359 S Normal Ave",0,1,N/A
