"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2191977,"December 15, 2021",Virginia,Woodbridge,"Crossing Pl and Prince William Pkwy",0,0,N/A
2191104,"December 15, 2021",Florida,Lakeland,"Gibsonia-Galloway Rd",0,1,N/A
2250817,"December 15, 2021",Texas,Killeen,"500 block of Ave G",0,2,N/A
2189753,"December 14, 2021",Kentucky,Louisville,"1200 block of Algonquin Pkwy",0,1,N/A
2190018,"December 14, 2021",Texas,Houston,"11666 Gulf Pointe Dr",0,1,N/A
2256656,"December 14, 2021",Georgia,Albany,"200 block of Hillside Dr",0,0,N/A
2189815,"December 14, 2021",Indiana,Indianapolis,"4202 N Franklin Rd",0,1,N/A
2218570,"December 14, 2021",Indiana,"Indianapolis (Lawrence)","7965 Pendleton Pike",0,1,N/A
2189863,"December 14, 2021",Mississippi,Jackson,"2900 block of Woodburn Dr",1,1,N/A
2189569,"December 14, 2021",Tennessee,Chattanooga,"600 block of Maple St Ct",0,1,N/A
2189741,"December 13, 2021","North Carolina",Greensboro,"3912 Battleground Ave",1,0,N/A
2188291,"December 13, 2021",Georgia,Mableton,"6660 Mableton Pkwy SE",1,1,N/A
2188294,"December 12, 2021",Florida,Hialeah,"1750 W 37th Ave",1,1,N/A
2188737,"December 12, 2021",Pennsylvania,Fleetwood,"200 block of Carls Rd",1,0,N/A
2187830,"December 12, 2021",Texas,Houston,"15510 block of Fair Elm Ct",1,0,N/A
2188205,"December 11, 2021",Oregon,Medford,"600 block of Belmont St",1,0,N/A
2187254,"December 11, 2021",Georgia,Augusta,"2800 block of Crosscreek Rd",0,1,N/A
2187257,"December 10, 2021",California,"Los Angeles","1300 block of W 35th Pl",1,0,N/A
2186269,"December 9, 2021",Pennsylvania,Philadelphia,"1501 Spring Garden St",0,1,N/A
2186405,"December 9, 2021",Ohio,Columbus,"100 block of Southgate Dr",0,1,N/A
2185891,"December 9, 2021",Washington,Spanaway,"100 block of 165th St E",1,0,N/A
2185816,"December 8, 2021",Tennessee,Bolivar,"107 S Porter St",1,0,N/A
2186086,"December 8, 2021",Texas,Livingston,"Spring Creek Loop",1,0,N/A
2185408,"December 8, 2021",Louisiana,Lafayette,"200 block of Wilkie St",0,2,N/A
2184103,"December 7, 2021",California,Compton,"1500 block of W 156th St",1,0,N/A
2183642,"December 6, 2021","New Mexico",Albuquerque,"213 Grove St NE",1,0,N/A
2185094,"December 6, 2021",Tennessee,Chattanooga,"2600 block of Cannon Ave",1,1,N/A
2184110,"December 6, 2021",Georgia,Rincon,"200 block of Middleground Rd",1,0,N/A
2184432,"December 6, 2021","District of Columbia",Washington,"800 Southern Avenue SE",0,2,N/A
2183441,"December 6, 2021",Pennsylvania,Philadelphia,"4500 block of D St",0,1,N/A
2183982,"December 6, 2021",Oregon,Portland,"NE 66th Ave and Broadway",1,0,N/A
2182950,"December 5, 2021","New York",Galway,"4554 Jersey Hill Rd",0,4,N/A
2182647,"December 5, 2021",Louisiana,"New Orleans","600 Carondelet St",1,0,N/A
2183136,"December 5, 2021",Texas,Dickinson,"1200 block of Pin Oak Dr",0,2,N/A
2184397,"December 4, 2021","North Carolina",Greenville,"3800 Bostic Dr",0,1,N/A
2182603,"December 4, 2021",Georgia,Atlanta,"301 Peters St",0,3,N/A
2182476,"December 4, 2021",Nebraska,Bellevue,"1700 block of Yorktown St",1,0,N/A
2183590,"December 4, 2021","North Carolina",Lincolnton,"Colonial Village Dr",1,0,N/A
2181924,"December 3, 2021",Louisiana,"New Orleans","1300 block of Odeon St",1,0,N/A
2218838,"December 3, 2021",Illinois,Chicago,"2700 block of W 65th St",1,0,N/A
2182073,"December 3, 2021",Ohio,Cleveland,"13013 Corlett Ave",0,1,N/A
2181085,"December 2, 2021","North Carolina",Charlotte,"Lawyers Rd and Albemarle Rd",1,0,N/A
2181704,"December 2, 2021",Illinois,Chicago,"2700 block of W 65th St",1,0,N/A
2183773,"December 2, 2021",Arkansas,Blytheville,"1700 block of Chickasawba St",1,1,N/A
2178484,"November 30, 2021",Georgia,Thomaston,"3rd St",0,1,N/A
2179220,"November 30, 2021",Missouri,"Saint Louis","7851 Bandero Dr",1,0,N/A
2179363,"November 28, 2021",Louisiana,Wildsville,"277 Luttrull Rd",1,0,N/A
2178257,"November 28, 2021",Pennsylvania,Philadelphia,"4700 block of Ashville St",0,1,N/A
2177803,"November 28, 2021",Tennessee,Nashville,"Rosa L Parks Blvd",0,1,N/A
2176446,"November 26, 2021",Virginia,Forest,"1000 block of Commonwealth Cir",1,0,N/A
2177337,"November 26, 2021",California,Cutler,"Orosi Dr and Railroad Dr",0,1,N/A
2175721,"November 26, 2021","North Carolina",Durham,"6910 Fayetteville Rd",0,3,N/A
2176650,"November 26, 2021",Wyoming,Cheyenne,"3800 block of Greenway St",0,1,N/A
2178206,"November 26, 2021",Mississippi,Iuka,"Co Rd 246",1,0,N/A
2175455,"November 25, 2021",Texas,"San Antonio","6000 block of Bear Branch Dr",1,2,N/A
2175077,"November 25, 2021",Michigan,"Battle Creek","36 W Michigan Ave",1,0,N/A
2173948,"November 23, 2021",Oklahoma,Tulsa,"11107 E Brady St",0,1,N/A
2174437,"November 23, 2021",Georgia,"Union City","5100 Goodson Connector Rd",1,0,N/A
2174201,"November 22, 2021","New Hampshire",Derry,"27 Linlew Dr",1,0,N/A
2173266,"November 22, 2021",Alabama,Birmingham,"367 Valley Ave",1,0,N/A
2172930,"November 22, 2021",California,"Los Angeles","1800 block of W 35th St",0,1,N/A
2175519,"November 22, 2021",Arizona,Heber,N/A,0,1,N/A
2172482,"November 21, 2021",Missouri,Springfield,"800 block of E Morningside St",1,0,N/A
2173153,"November 21, 2021",California,Oakland,"300 block of Pendleton Way",0,1,N/A
2171865,"November 20, 2021","North Carolina",Raleigh,"3500 block of Teravista Way",0,1,N/A
2171445,"November 20, 2021",Pennsylvania,Philadelphia,"3200 block of Longshore Ave",1,1,N/A
2172814,"November 20, 2021",Florida,"Orange City","1052 E Wisconsin Ave",1,0,N/A
2172824,"November 20, 2021",Florida,"New Port Richey",N/A,0,1,N/A
2171828,"November 19, 2021",Missouri,"Saint Louis","1500 block of E Grand Ave",1,0,N/A
2170710,"November 19, 2021",Indiana,Muncie,"1400 block of E 7th St",1,0,N/A
2171136,"November 18, 2021",Delaware,Dover,"1061 S Little Creek Rd",0,1,N/A
2171359,"November 18, 2021",Washington,Spanaway,"17204 Pacific Ave S",0,2,N/A
2169399,"November 17, 2021",Georgia,Macon,"3000 block of Mercer University Dr",1,0,N/A
2168986,"November 16, 2021",Louisiana,Destrehan,"100 block of Villere Dr",0,1,N/A
2169318,"November 16, 2021",Arkansas,Blytheville,"I-55 and US-61",0,2,N/A
2167297,"November 15, 2021",Colorado,Aurora,"1200 Nome St",0,6,N/A
2167513,"November 15, 2021",Illinois,Chicago,"250 W 83rd St",3,1,N/A
2167143,"November 15, 2021",Florida,Jacksonville,"Hart Expy and Emerson St",0,1,N/A
2171976,"November 15, 2021",Ohio,Proctorville,"306 Township Rd 1057",0,1,N/A
2166595,"November 14, 2021",Wisconsin,"Green Bay","610 E Walnut St",1,0,N/A
2166728,"November 14, 2021",Pennsylvania,Philadelphia,"4600 block of Newhall St",0,1,N/A
2168522,"November 14, 2021",Illinois,Kankakee,"100 block of N Entrance Ave",0,1,N/A
2167624,"November 14, 2021",Louisiana,"Bossier City","2840 Airline Dr",1,0,N/A
2167035,"November 14, 2021",Iowa,"Pleasant Hill","720 Sherrylynn Blvd",0,2,N/A
2166750,"November 14, 2021",Arizona,Tucson,"1655 W Ajo Way",4,1,N/A
2166621,"November 13, 2021","North Carolina","Winston Salem (Winston-salem)","3100 block of Green Cross Dr",0,1,N/A
2167443,"November 13, 2021",Texas,"Camp (county)",N/A,0,1,N/A
2165771,"November 13, 2021",Arizona,Buckeye,"900 S Watson Rd",1,0,N/A
2165868,"November 12, 2021",Indiana,Gary,"1000 block of Polk St",1,2,N/A
2165732,"November 12, 2021",Louisiana,"Baton Rouge","6000 block of Avocado Dr",1,2,N/A
2164703,"November 11, 2021",Illinois,Chicago,"7453 S State St",0,3,N/A
2164643,"November 11, 2021",Florida,Sanford,"4115 E FL-46",0,1,N/A
2164421,"November 10, 2021",Illinois,Chicago,"2900 block of N Wolcott Ave",1,0,N/A
2164729,"November 10, 2021",Louisiana,Georgetown,N/A,0,1,N/A
2164222,"November 10, 2021",California,Oceanside,"300 block of Moonstone Way",1,1,N/A
2168149,"November 10, 2021",Texas,Houston,"600 block of Regal St",0,1,N/A
2163946,"November 9, 2021",Florida,Jacksonville,"Goodwin St and Ernest St",0,1,N/A
2162598,"November 8, 2021",California,Sacramento,"7300 block of Meadowgate Dr",1,0,N/A
2163625,"November 8, 2021",Missouri,"Saint Louis","5500 block of Natural Bridge Ave",0,1,N/A
2161769,"November 7, 2021",Tennessee,Nashville,"930 W Trinity Lane",0,0,N/A
2161874,"November 7, 2021",Iowa,"Des Moines","17th Ave and Forest Ave",1,0,N/A
2161817,"November 7, 2021",Missouri,"Saint Louis","2700 block of Park Ave",1,0,N/A
2160914,"November 6, 2021",Illinois,Chicago,"500 block of E 89th St",1,0,N/A
2161501,"November 6, 2021",Georgia,Hinesville,"472 Ruben Wells Rd",1,0,N/A
2161416,"November 6, 2021",Florida,Orlando,"6308 International Dr",0,1,N/A
2161017,"November 6, 2021",Florida,Deltona,"2800 block of Bluestone Dr",1,0,N/A
2160617,"November 5, 2021",Texas,"El Paso","11800 block of Vere Leasure Dr",1,0,N/A
2160828,"November 5, 2021",Illinois,Champaign,"2800 block of Carrelton Dr",0,1,N/A
2159883,"November 5, 2021",Texas,Desoto,"700 block of Eldorado Dr",1,1,N/A
2159765,"November 5, 2021",Virginia,"Woodbridge (Dale City)","14100 block of Renegade Ct",2,1,N/A
2207261,"November 3, 2021",Missouri,Bourbon,"8833 N Service Rd W",1,0,N/A
2157698,"November 2, 2021","North Carolina",Laurinburg,"McKenzie St and Caledonia Rd",0,1,N/A
2157856,"November 2, 2021",Wisconsin,"South Milwaukee","1800 block of Rawson Ave",0,1,N/A
2157243,"November 1, 2021",Indiana,Indianapolis,"3631 S Keystone Ave",1,0,N/A
2157111,"November 1, 2021",Texas,"Fort Worth (Saginaw)","600 block of Babbling Brook Dr",1,0,N/A
2156919,"November 1, 2021","North Dakota","Williams (county)",N/A,1,0,N/A
2156592,"October 31, 2021",Oklahoma,Spencerville,"N 4327 Ln",1,1,N/A
2156496,"October 31, 2021",Florida,Alachua,"15731 NW 141st St",1,0,N/A
2155258,"October 31, 2021",Indiana,Lafayette,"302 Ferry St",0,1,N/A
2156071,"October 31, 2021",Massachusetts,Lynn,"S Common St",0,1,N/A
2174746,"October 31, 2021",Mississippi,Waveland,"2010 Chesapeake St",0,1,N/A
2156670,"October 30, 2021",Pennsylvania,"Evans City","300 block of W Main St",0,1,N/A
2154921,"October 30, 2021",Louisiana,"New Orleans","1400 block of S Galvez St",0,1,N/A
2155766,"October 30, 2021",California,Merced,"100 block of E Main St",1,2,N/A
2159341,"October 29, 2021","New Mexico",Grants,"Black Mountain Rd",1,0,N/A
2154707,"October 29, 2021","New York",Elmira,"S Main St",0,2,N/A
2154499,"October 29, 2021",Ohio,Pickerington,"12000 block of Pickerington Rd NW",0,1,N/A
2153989,"October 28, 2021",Texas,"San Antonio","200 block of Pleasanton Cir",1,0,N/A
2153884,"October 28, 2021",Texas,Houston,"3800 block of Watonga Blvd",0,1,N/A
2153153,"October 27, 2021",Tennessee,Chattanooga,"1500 block of Dodson Ave",0,2,N/A
2151765,"October 27, 2021",Texas,Houston,"3500 block of W Airport Blvd",1,0,N/A
2153337,"October 27, 2021",Alabama,Selma,"2501 Minter Ave",1,0,N/A
2152329,"October 26, 2021",Tennessee,Nashville,"3710 Gallatin Pike",1,0,N/A
2151105,"October 26, 2021",Louisiana,"New Orleans","3201 Gentilly Blvd",1,0,N/A
2153179,"October 26, 2021",Georgia,Monticello,N/A,1,0,N/A
2150608,"October 25, 2021",Tennessee,Nashville,"3696 Bell Rd",0,1,N/A
2151293,"October 25, 2021",Georgia,Atlanta,"320 Luckie St",1,2,N/A
2150251,"October 25, 2021",Alabama,Madison,"3721 Sullivan St",1,0,N/A
2150168,"October 25, 2021",Texas,Houston,"15050 West Rd",0,1,N/A
2151009,"October 25, 2021",Pennsylvania,Philadelphia,"1800 block of Sanger St",1,0,N/A
2156096,"October 25, 2021",California,Foresthill,N/A,0,1,N/A
2151687,"October 25, 2021",Missouri,"Saint Louis (Affton)","9765 MacKenzie Rd",0,1,N/A
2153382,"October 25, 2021",Missouri,Pittsburg,N/A,1,0,N/A
2149207,"October 24, 2021",Texas,Houston,"5909 S Gessner Rd",0,1,N/A
2149137,"October 23, 2021",Oklahoma,Tulsa,"3101 N Garnett Rd",0,1,N/A
2149758,"October 23, 2021",Texas,Dallas,"1300 block of Winding Brook Ln",1,0,N/A
2148931,"October 23, 2021","North Carolina",Fayetteville,"6500 block of Brookstone Lane",2,1,N/A
2149201,"October 23, 2021",Illinois,Chicago,"3600 block of N Octavia Ave",1,1,N/A
2149690,"October 23, 2021",Washington,Seattle,"Occidental Ave S and S Yesler Way",0,0,N/A
2148712,"October 22, 2021",Florida,Paisley,"Veva Ave",1,0,N/A
2147279,"October 21, 2021",Nebraska,Superior,"1401 E 3rd St",3,1,N/A
2147940,"October 21, 2021",Florida,"Fort Lauderdale (Davie)","I-75 and Sheridan St",0,1,N/A
2147097,"October 21, 2021",California,Oakland,"1700 Castro St",1,1,N/A
2146204,"October 20, 2021",Texas,Houston,"9500 block of Sunnywood Dr",0,1,N/A
2147780,"October 20, 2021",Texas,"Fort Worth","6000 block of Starling Dr",0,1,N/A
2146563,"October 20, 2021",Illinois,Chicago,"10302 S Torrence Ave",0,1,N/A
2146880,"October 20, 2021",Ohio,Columbus,"4565 Northland Square Dr E",1,1,N/A
2147100,"October 20, 2021",Vermont,Greensboro,"1119 Eligo Lake Rd",1,0,N/A
2146505,"October 20, 2021",Virginia,"Virginia Beach","5048 Ferrell Pkwy",0,1,N/A
2145942,"October 20, 2021",Missouri,"Saint Louis","1465 S Grand Blvd",1,0,N/A
2152558,"October 19, 2021",Virginia,"Virginia Beach","5819 Northampton Blvd",0,1,N/A
2145699,"October 19, 2021","West Virginia","Saint Albans (Jefferson)","7300 block of Maccorkle Ave",0,2,N/A
2144751,"October 18, 2021",Louisiana,Slidell,"3900 Lakeshore Blvd E",0,1,N/A
2145656,"October 18, 2021",Tennessee,Luray,"Luray Rd",0,1,N/A
2143933,"October 18, 2021","North Dakota",Casselton,"15568 37th St SE",1,0,N/A
2144531,"October 18, 2021",Tennessee,Lancing,"T Cooper Rd",0,2,N/A
2145103,"October 18, 2021",Oregon,Eugene,"5477 Donald St",1,0,N/A
2143955,"October 17, 2021",Indiana,"Fort Wayne","3126 N Wells St",2,1,N/A
2143425,"October 17, 2021",Pennsylvania,Lancaster,"142 Park City Center",0,4,N/A
2144154,"October 17, 2021",California,Sacramento,"27th Ave and 55th St",1,0,N/A
2144473,"October 17, 2021",Arizona,"Benson (Mescal)","600 block of Mescal Rd",1,0,N/A
2142399,"October 16, 2021",Texas,Webster,"14450 Ellington Park Dr",0,1,N/A
2144319,"October 16, 2021",Kansas,Delaware,"127th St and E Gilman Rd",1,0,N/A
2142877,"October 16, 2021",Colorado,"Colorado Springs","6700 block of Montarbor Dr",0,1,N/A
2143074,"October 15, 2021",Texas,"League City","2600 block of Via Montesano",1,0,N/A
2142362,"October 15, 2021",Mississippi,"Yazoo City","Grand Ave",1,0,N/A
2142333,"October 15, 2021",Alabama,Mobile,"2100 block of Robinson Dr",0,1,N/A
2144721,"October 15, 2021",Virginia,Fredericksburg,"10300 block of Courthouse Rd",0,0,N/A
2141018,"October 14, 2021",Georgia,Atlanta,"1890 Myrtle Dr SW",0,1,N/A
2140974,"October 14, 2021",Texas,"San Antonio","531 Elm St",1,0,N/A
2146102,"October 14, 2021","New Mexico",Albuquerque,"5011 Menaul Blvd NE",0,1,N/A
2141025,"October 13, 2021",Georgia,Atlanta,"99 Dahlia Ave NW",0,1,N/A
2139931,"October 13, 2021",Florida,"Lake Worth","27 S Dixie Hwy",0,1,N/A
2140774,"October 13, 2021",Illinois,Chicago,"4800 block of W Crystal St",1,1,N/A
2139651,"October 12, 2021",Ohio,Brookville,"5000 block of Diamond Mill Rd",0,1,N/A
2139208,"October 12, 2021",Iowa,Peosta,"110 Peterson Dr",0,0,N/A
2139134,"October 12, 2021",Texas,Houston,"9616 Long Point Rd",1,0,N/A
2141400,"October 12, 2021",Tennessee,Afton,"2355 Ripley Island Rd",0,1,N/A
2138196,"October 11, 2021",California,Lancaster,"42101 Sierra Hwy",1,3,N/A
2138301,"October 11, 2021",Texas,Dallas,"4400 block of S Lancaster Rd",0,2,N/A
2139068,"October 11, 2021",Texas,Houston,"19321 Park Row Dr",1,0,N/A
2138443,"October 11, 2021",Maryland,Poolesville,"18000 block of River Rd",1,0,N/A
2138175,"October 10, 2021",Wisconsin,Milwaukee,"4800 block of N 48th St",0,1,N/A
2137283,"October 10, 2021",Georgia,"Warner Robins","100 block of Fred Dr",1,0,N/A
2138183,"October 10, 2021",Florida,Ocala,"2600 block of SE 56th St",1,0,N/A
2140475,"October 10, 2021",California,"Valley Springs","7000 block of Gabor St",1,0,N/A
2138124,"October 9, 2021",Utah,"Salt Lake City (West Valley City)","2500 S Lake Park Cir",0,1,N/A
2137139,"October 9, 2021",Arizona,Tonopah,"Buckeye Rd and Wintersburg Rd",0,1,N/A
2137499,"October 9, 2021",Georgia,Atlanta,"3528 Sherbrooke Way SW",2,0,N/A
2136644,"October 8, 2021",Georgia,Macon,"Grier St",2,0,N/A
2135846,"October 8, 2021",Florida,Davenport,"I-4 and US-27",1,1,N/A
2136588,"October 8, 2021",Iowa,"Cedar Rapids","11 Wilson Ave SW",0,1,N/A
2134587,"October 6, 2021",Washington,Seattle,"2100 block of Beacon Ave S",0,1,N/A
2134186,"October 6, 2021",Ohio,Columbus,"2094 Grasmere Ave",0,1,N/A
2134636,"October 6, 2021",Ohio,Columbus,"600 block of Lazelle St",1,1,N/A
2133185,"October 5, 2021",Tennessee,Memphis,"2622 Woodcliff Dr",1,0,N/A
2194249,"October 5, 2021",Florida,Jacksonville,"10300 Southside Blvd",0,1,N/A
2245289,"October 5, 2021",Georgia,"Sautee Nacoochee (Sautee)","615 Mill Run",0,1,N/A
2133246,"October 5, 2021",Arizona,Phoenix,"N 3rd Ave and W Roosevelt St",1,0,N/A
2134579,"October 5, 2021",Oregon,Marcola,"40000 block of Log Creek Rd",0,1,N/A
2133444,"October 4, 2021",Kansas,Wichita,"2500 block of E Wilma St",0,1,N/A
2132261,"October 4, 2021",Colorado,"Colorado Springs","2503 Hancock Expressway",1,0,N/A
2132416,"October 4, 2021",California,Coarsegold,"35000 block of Douglas Trail",1,0,N/A
2132572,"October 4, 2021",Texas,Houston,"3000 Greenridge Dr",1,1,N/A
2132338,"October 4, 2021",Georgia,Atlanta,"134 Howell St NE",1,1,N/A
2132827,"October 4, 2021",Missouri,"Saint Louis","100 block of Iron St",1,0,N/A
2135563,"October 4, 2021","North Carolina",Halifax,"3000 block of US-301",0,1,N/A
2132919,"October 4, 2021",Wisconsin,Racine,"1009 Monroe Ave",1,0,N/A
2132676,"October 3, 2021",Texas,Lubbock,"5600 block of Brownfield Dr",0,1,N/A
2131268,"October 3, 2021",Texas,Houston,"9344 Richmond Ave",1,0,N/A
2131747,"October 3, 2021",Texas,Houston,"10810 Telephone Rd",1,3,N/A
2132817,"October 3, 2021",Washington,Bremerton,"636 Highland Ave",0,1,N/A
2131105,"October 2, 2021",Tennessee,Nashville,"1808 West End Ave",0,1,N/A
2131670,"October 2, 2021",California,Pomona,"500 block of East Franklin Ave",0,1,N/A
2131607,"October 2, 2021",Georgia,Athens,"200 block of Morton Ave",1,1,N/A
2131419,"October 2, 2021",Texas,"San Antonio","17239 Shavano Ranch Dr",0,1,N/A
2130059,"October 1, 2021",Oklahoma,Guthrie,"Backhaus Rd and Industrial Rd",1,0,N/A
2129936,"October 1, 2021",Texas,Houston,"6060 Hooton Dr",1,0,N/A
2130495,"October 1, 2021",Texas,"Port Arthur","1849 Jefferson Dr",1,1,N/A
2128595,"September 29, 2021",Indiana,Anderson,"1300 block of E 8th St",1,0,N/A
2128611,"September 29, 2021","North Carolina",Charlotte,"3750​​ South Blvd",0,1,N/A
2129256,"September 28, 2021",Arkansas,"Calico Rock (Jordan)","Rodney Rd",0,1,N/A
2134686,"September 28, 2021",Louisiana,"Baton Rouge","11070 Mead Rd",0,1,N/A
2127071,"September 27, 2021",Illinois,Markham,"W 157th St and Homan Ave",1,0,N/A
2126904,"September 27, 2021",Texas,Houston,"8932 Clarkcrest St",1,1,N/A
2127273,"September 27, 2021",Wisconsin,Madison,"2100 block of Harley Dr",1,0,N/A
2133908,"September 27, 2021",Illinois,Chicago,"5132 S Kimbark Ave",0,1,N/A
2127657,"September 27, 2021",Texas,Houston,"9635 Scott St",1,0,N/A
2126554,"September 27, 2021",Illinois,Chicago,"700 block of W 77th Pl",1,1,N/A
2126000,"September 26, 2021","North Carolina","Fuquay Varina","3200 block of Lake Barkley Way",1,0,N/A
2125925,"September 25, 2021","South Carolina","Rock Hill","Celanese Rd",1,1,N/A
2125502,"September 25, 2021",Texas,Houston,"1505 Wichman St",1,0,N/A
2124599,"September 24, 2021",Illinois,"Hoffman Estates","1 W Golf Rd",0,2,N/A
2124417,"September 23, 2021",Nebraska,Omaha,"6206 Ames Ave",0,1,N/A
2123718,"September 23, 2021",Virginia,Woodbridge,"Flotilla Way and Dyers Mill Ct",0,1,N/A
2126935,"September 22, 2021",Alabama,Birmingham,"925 44th Pl N",1,1,N/A
2123819,"September 22, 2021",California,Tranquillity,"James Rd and Lincoln Ave",1,0,N/A
2123569,"September 22, 2021",Georgia,Atlanta,"955 Spring St NW",1,0,N/A
2122531,"September 21, 2021",Texas,Victoria,"701 E Airline Rd",1,1,N/A
2135895,"September 21, 2021",Texas,Lubbock,"701 N Indiana Ave",1,0,N/A
2134584,"September 21, 2021",Washington,Bellingham,"3209 Northwest Ave",0,1,N/A
2122143,"September 21, 2021",Oklahoma,Pocola,"100 block of W Pryor Ave",2,0,N/A
2122092,"September 20, 2021",Missouri,"Saint Louis","4500 block of Alcott Ave",1,1,N/A
2120590,"September 20, 2021",Florida,"Fort Myers","2100 block of Brandon St",1,1,N/A
2120806,"September 20, 2021",Texas,Dallas,"2831 E Ledbetter Dr",1,1,N/A
2122111,"September 20, 2021",Louisiana,Shreveport,"798 W 70th St",0,2,N/A
2119927,"September 19, 2021",Tennessee,Memphis,"4500 block of Almo Ave",1,0,N/A
2120994,"September 19, 2021",Georgia,Atlanta,"219 Joseph E Lowery Blvd",0,1,N/A
2121314,"September 19, 2021",Oklahoma,Hollis,"900 block of W Broadway St",1,0,N/A
2118981,"September 18, 2021","New York",Brooklyn,"1440 Utica Ave",0,2,N/A
2119041,"September 18, 2021",Texas,"La Porte","11000 block of Deaf Smith Rd",1,0,N/A
2120922,"September 17, 2021",Washington,Selah,"500 block of of Irene Ln",1,0,N/A
2120369,"September 17, 2021",Texas,"College Station","600 block of University Oaks Boulevard",0,1,N/A
2118708,"September 17, 2021",Oklahoma,Tulsa,"4404 S 109th E Ave",1,0,N/A
2118606,"September 16, 2021","North Carolina",Raleigh,"1606 N Market Dr",1,0,N/A
2117822,"September 16, 2021",Missouri,Festus,"400 block of Sequoia Dr",1,0,N/A
2117563,"September 16, 2021",Montana,Kalispell,"1305 U.S. Hwy 2 W",1,2,N/A
2118008,"September 15, 2021",Kentucky,Williamsburg,"Buck Creek Rd",1,0,N/A
2119356,"September 14, 2021",Missouri,Hazelwood,"585 Coachway Ln",0,0,N/A
2116555,"September 14, 2021","New Mexico",Albuquerque,"1306 Gibson Blvd SE",1,0,N/A
