"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
734429,"December 26, 2016",Georgia,Mableton,"1127 Veterans Memorial Hwy SW",1,0,N/A
735269,"December 26, 2016",Florida,"Plant City","1705 Charles Avenue",0,1,N/A
735345,"December 26, 2016",Florida,Ocala,"Southeast 92nd Street",0,0,N/A
737891,"December 26, 2016",Oklahoma,"Oklahoma City","3300 Block of SE 89th St",0,1,N/A
735260,"December 26, 2016",Florida,Clearwater,"2122 Bradford St",0,1,N/A
734886,"December 26, 2016",Kentucky,"North Middletown","Main Street",0,0,N/A
733889,"December 25, 2016","North Carolina",Asheboro,"600 block of Wainman Avenue",0,1,N/A
733817,"December 25, 2016",Texas,Humble,"2754 Longleaf Pines Ln",1,0,N/A
733656,"December 25, 2016",Tennessee,Nashville,"1428 Elm Hill Pike",1,0,N/A
735115,"December 25, 2016",Illinois,Washington,"100 block of Stahl Street",0,1,N/A
734433,"December 25, 2016",Michigan,Southgate,"12300 Block of Agnes Street",0,3,N/A
734218,"December 25, 2016","North Carolina",Swansboro,"Sandspur Ln",0,1,N/A
734823,"December 25, 2016",Texas,"Mission Bend","8200 Block of Malin Court",1,0,N/A
733599,"December 25, 2016","New York","Mount Vernon","4 North 3rd Avenue",1,5,N/A
733926,"December 24, 2016",Louisiana,"Baton Rouge","16352 Old Hammond Highway",0,1,N/A
733585,"December 24, 2016",Missouri,"Kansas City","99th and Hickman Mills",0,1,N/A
733635,"December 24, 2016",Illinois,"South Holland","17000 block of Parkside Avenue",0,1,N/A
738858,"December 24, 2016",Oklahoma,"Oklahoma City (Midwest City)",N/A,0,0,N/A
733524,"December 24, 2016",Alaska,Anchorage,"4100 block of Peterkin Avenue",2,1,N/A
733489,"December 24, 2016","Rhode Island",Johnston,"75 Bishop Hill Road",1,0,N/A
733152,"December 23, 2016","North Carolina",Candler,"1109 Smokey Park Hwy",1,0,N/A
732507,"December 23, 2016",Indiana,Indianapolis,"7900 block of Lofton Court",0,2,N/A
732164,"December 23, 2016",Louisiana,"Baton Rouge","2080 Monterrey Boulevard",1,0,N/A
732205,"December 23, 2016",Michigan,Detroit,"7 Mile Road and Shiawassee Drive",0,2,N/A
801395,"December 23, 2016",Missouri,Springfield,"1300 block of E Blaine St",0,0,N/A
733027,"December 23, 2016",Michigan,Jackson,"Winifred Street",0,0,N/A
732963,"December 23, 2016",Indiana,"South Bend","1000 block of North College Street",0,0,N/A
732819,"December 23, 2016",Pennsylvania,Pittsburgh,"2771 East Carson Street",0,1,N/A
731864,"December 22, 2016",Utah,Orem,"1080 N. State",1,0,N/A
731730,"December 22, 2016",Connecticut,Putnam,"Providence Pike",0,0,N/A
732269,"December 22, 2016",Alabama,Huntsville,"Broadmeadow Lane",1,1,N/A
733535,"December 22, 2016",Texas,"San Antonio","4934 Northwest Loop 410",1,0,N/A
732923,"December 22, 2016",Arkansas,"Mountain Pine",N/A,0,1,N/A
732787,"December 22, 2016",Missouri,"Kansas City","Truman and Brooklyn",0,0,N/A
731657,"December 21, 2016",California,Northridge,"9102 Encino Avenue",0,1,N/A
733903,"December 21, 2016",Nebraska,Lincoln,"5400 block of West St Paul",0,0,N/A
730905,"December 21, 2016",Maryland,Baltimore,"600 block of South Fulton Avenue",0,1,N/A
731248,"December 21, 2016",Louisiana,"Bossier City","2000 block of Old Minden Road",0,1,N/A
731450,"December 21, 2016",Colorado,Fountain,"800 block of Candlestar Loop",0,1,N/A
730255,"December 20, 2016",Virginia,Abingdon,"Azure Lane",0,1,N/A
730651,"December 20, 2016",Arizona,Phoenix,"4100 block of South 62nd Lane",1,1,N/A
730218,"December 20, 2016",Tennessee,Nashville,"Duke Street and Sultana Avenue",2,0,N/A
729957,"December 20, 2016","New Mexico",Artesia,"700 N. 10th Street",1,1,N/A
729176,"December 19, 2016",Florida,"Fort Lauderdale","1014 NW Fifth Avenue",1,0,N/A
729561,"December 19, 2016",Pennsylvania,Philadelphia,"5834 Pulaski Ave",0,1,N/A
735818,"December 19, 2016","South Carolina",Greenville,"151 Mitchell Rd",0,0,N/A
729832,"December 19, 2016",Texas,Quitman,"400 block of County Rd 2100",0,1,N/A
728857,"December 19, 2016",Texas,Dallas,"2100 block of Hudspeth Avenue",1,0,N/A
728922,"December 19, 2016",Texas,Lubbock,"1800 block of Bates Street",0,2,N/A
729629,"December 19, 2016",Washington,Tacoma,"2700 block of South 12th Street",1,0,N/A
729351,"December 18, 2016",Montana,"Great Falls",N/A,0,0,N/A
728554,"December 18, 2016",Florida,"Orange Park","Blairmore Boulevard",0,1,N/A
728427,"December 18, 2016",Florida,Miami,"William Lehman Causeway",1,0,N/A
728961,"December 18, 2016",Mississippi,Raymond,"Snake Creek Road",0,2,N/A
728693,"December 18, 2016",Alabama,Birmingham,"4100 block of Fairmont Way",1,0,N/A
728715,"December 17, 2016",Pennsylvania,Philadelphia,"6800 block of Paschall Avenue",0,1,N/A
728493,"December 17, 2016",Michigan,Clarkston,"7012 Dixie Highway",0,2,N/A
727982,"December 17, 2016",Texas,"Fort Worth","9000 Gainsborough Ct",2,0,N/A
744845,"December 17, 2016",Texas,Longview,"200 block of Conroe St",0,1,N/A
730326,"December 17, 2016",Texas,Henderson,"County Road 102",1,0,N/A
727738,"December 17, 2016",Tennessee,Hendersonville,"Elnora Court",1,0,N/A
728718,"December 17, 2016",Pennsylvania,Philadelphia,"1400 block of Wellington Street",0,1,N/A
729390,"December 17, 2016",Missouri,"Saint Louis","4000 block of Schiller Pl",0,2,N/A
729203,"December 17, 2016",Florida,"Fort Myers (Tice)","Tice St and Waverly Ave",0,0,N/A
727799,"December 17, 2016",Louisiana,"New Orleans","North Canal Street and Rampart Street",0,1,N/A
728675,"December 17, 2016",Connecticut,Stamford,"Mission Street",0,1,N/A
728180,"December 17, 2016",Nevada,"Las Vegas","7300 Arroyo Crossing Blvd",0,0,N/A
731017,"December 16, 2016",Ohio,Amherst,"Crownhill Avenue",0,0,N/A
727490,"December 16, 2016",Missouri,Springfield,"1400 block of South Fremont Avenue",0,1,N/A
738981,"December 16, 2016",Oklahoma,Durant,"Wilson Rd",0,0,N/A
727214,"December 16, 2016",Alabama,Dothan,"Park Place Court",0,1,N/A
748106,"December 16, 2016",Connecticut,Bridgeport,"Mill Hill Ave",0,1,N/A
730613,"December 16, 2016",Louisiana,Marrero,"1700 block of Watling Drive",0,0,N/A
728378,"December 16, 2016",Alabama,Heflin,N/A,0,0,N/A
734846,"December 16, 2016",Georgia,Norcross,"5045 Singleton Rd",0,0,N/A
734259,"December 15, 2016",Mississippi,"Walnut Grove","300 Ware Rd",1,0,N/A
726803,"December 15, 2016",Florida,Zephyrhills,"Eiland Boulevard",1,0,N/A
728580,"December 15, 2016",Idaho,"Saint Maries","229 S 7th Street",0,0,N/A
727233,"December 15, 2016",Florida,Miami,"45th Street and 15th Avenue",0,0,N/A
726636,"December 15, 2016",Ohio,Dayton,"3700 block of Kettering Court",0,0,N/A
726335,"December 15, 2016",Louisiana,"New Orleans","North Claiborne Avenue and Elysian Fields Avenue",0,1,N/A
727514,"December 15, 2016",Maryland,Hagerstown,"1000 block of Noland Drive",0,0,N/A
726937,"December 14, 2016",Maryland,"Halethorpe (Lansdowne)","100 block of Hazel Avenue",0,1,N/A
727428,"December 14, 2016",California,"San Bernardino","796 Inland Center Drive",0,0,N/A
726875,"December 14, 2016",Colorado,"Colorado Springs","900 block of Zamora Circle",0,1,N/A
726580,"December 14, 2016",Tennessee,Nashville,"585 Stewarts Ferry Pike",0,1,N/A
727844,"December 14, 2016","South Carolina",Easley,"Prince Perry Rd",1,0,N/A
725663,"December 14, 2016",Georgia,Decatur,"2527 Candler Road",0,2,N/A
725655,"December 14, 2016","South Carolina",Easley,"Prince Perry Rd",1,0,N/A
726675,"December 14, 2016",Tennessee,Memphis,"4672 American Way",1,1,N/A
726413,"December 14, 2016",Georgia,"Lithia Springs","638 Thornton Road",0,1,N/A
727106,"December 14, 2016",Arkansas,"Little Rock","4912 Asher Ave.",0,0,N/A
728301,"December 14, 2016",Ohio,Troy,"900 block of McKaig Avenue",0,0,N/A
725124,"December 13, 2016",Florida,Melbourne,"1700 West New Haven Drive",0,0,N/A
725116,"December 13, 2016",Florida,"The Villages","8700 Southeast 165th Mulberry Lane",0,0,N/A
725100,"December 13, 2016",Florida,Miami,"36 NE 42nd Street",0,1,N/A
726705,"December 13, 2016",California,"Santa Rosa","100 block of Apple Lane",0,1,N/A
724962,"December 13, 2016",Pennsylvania,Philadelphia,"3728 Germantown Avenue",0,1,N/A
725595,"December 13, 2016",Louisiana,Shreveport,"4200 block of Pro Street",0,1,N/A
726084,"December 13, 2016","New York",Bronx,"1018 East 163rd Street",1,0,N/A
727307,"December 12, 2016",Montana,Helena,"Green Meadow Drive",0,0,N/A
724211,"December 12, 2016",Texas,Houston,"Vickie Springs Lane",0,2,N/A
731494,"December 12, 2016",Georgia,Tifton,"215 2nd St E",0,0,N/A
723902,"December 12, 2016",Tennessee,Cleveland,"2360 Blackburn Road SE",1,1,N/A
725575,"December 12, 2016",Texas,Amarillo,"1301 Southwest Sixth Avenue",0,0,N/A
723559,"December 11, 2016",Arizona,Phoenix,"12th Street and McDowell Road",0,1,N/A
724010,"December 11, 2016",Indiana,Indianapolis,"6800 block of East 56th Street",1,0,N/A
723566,"December 11, 2016","New Jersey","Ocean View",N/A,0,1,N/A
723955,"December 11, 2016",Arkansas,Jonesboro,"3700 Marchbanks Circle",0,0,N/A
724007,"December 11, 2016",Indiana,"South Bend","1300 block of South 31st Street",1,0,N/A
723421,"December 11, 2016",Florida,"Lake Worth (Palm Springs)","1831 Kirk Rd",0,0,N/A
724834,"December 11, 2016",Oklahoma,Marland,"621 N. Antelope Avenue",1,0,N/A
723856,"December 11, 2016",Texas,Beaumont,"2000 block of Longfellow Drive",1,1,N/A
723806,"December 11, 2016",Louisiana,Shreveport,"1600 block of Fullerton Street",0,1,N/A
723786,"December 11, 2016",Georgia,Savannah,"Abercorn Street",1,1,N/A
723204,"December 10, 2016",Pennsylvania,Chester,"800 Block of Upland St",1,0,N/A
723735,"December 10, 2016",Ohio,Covington,"5500 block of North Rangeline Road",0,0,N/A
727390,"December 10, 2016",Florida,Greenacres,"4665 Oak Terrace",0,1,N/A
724388,"December 10, 2016",Florida,"Coral Springs","4550 University Drive",0,0,N/A
723398,"December 10, 2016","South Carolina","Myrtle Beach","Graham Avenue",0,0,N/A
723016,"December 10, 2016","New Hampshire",Dover,"92 Three Rivers Farm Rd",1,1,N/A
723366,"December 10, 2016",Utah,"Saint George","1301 West Indian Hills Drive",0,0,N/A
1046133,"December 10, 2016",Maryland,Baltimore,"800 block of Upland St",1,0,N/A
723775,"December 10, 2016",Texas,Porter,"24200 Block of Sorters Road",0,0,N/A
722360,"December 9, 2016",Florida,"Winter Garden","Bainbridge Loop",0,1,N/A
722318,"December 9, 2016",Ohio,Columbus,"5000 block of Tinley Park",0,1,N/A
725235,"December 9, 2016",Indiana,Gary,"1700 block of East 20th Court",0,1,N/A
737213,"December 9, 2016",Florida,Leesburg,N/A,0,0,N/A
722230,"December 9, 2016",Indiana,Indianapolis,"S Sherman Dr",0,2,N/A
723374,"December 9, 2016",Ohio,Youngstown,"859 East Midlothian Blvd",0,1,N/A
722425,"December 9, 2016",Tennessee,Madisonville,"Chestua Road",1,0,N/A
723145,"December 9, 2016",Georgia,Newnan,N/A,0,0,N/A
722402,"December 8, 2016",Florida,Naples,"24th Avenue and Hunter Blvd",0,0,N/A
731802,"December 8, 2016",California,Arnold,"Manuel Road",0,1,N/A
722553,"December 8, 2016","New Mexico","Las Cruces","Rinconada Blvd and Settlers Pass",0,1,N/A
721968,"December 8, 2016",Alabama,Mobile,"2284 Schillinger Rd S",0,2,N/A
722734,"December 8, 2016",Mississippi,Jackson,"Mayes Street",0,0,N/A
722597,"December 8, 2016",Texas,Lufkin,"100 block of Broaddus Street",0,1,N/A
721634,"December 8, 2016","North Carolina","High Point","3971 River Pointe",0,2,N/A
725176,"December 7, 2016",Texas,Palestine,"5600 block of FM 320",0,0,N/A
720668,"December 7, 2016",Illinois,Chicago,"4200 block of North Milwaukee",0,0,N/A
720873,"December 7, 2016",Oklahoma,Tulsa,N/A,0,1,N/A
720581,"December 7, 2016","New York",Ilion,"39 Richfield St",1,0,N/A
721106,"December 7, 2016",Georgia,Rome,"4392 Calhoun Rd NE",0,0,N/A
720139,"December 6, 2016",Missouri,Springfield,"Division and Golden",1,0,N/A
719686,"December 6, 2016",Michigan,Lansing,"Coolidge Road",0,0,N/A
719814,"December 6, 2016",Ohio,Columbus,"E. 23rd and Hamilton Avenue",1,0,N/A
725361,"December 5, 2016",Ohio,Peninsula,"5548 Akron Cleveland Rd",0,1,N/A
718831,"December 5, 2016",Minnesota,"Saint Paul (Eagan)","985 Aldrin Drive",1,0,N/A
719222,"December 5, 2016",Alaska,Anchorage,"5437 Northern Lights Blvd",0,0,N/A
718957,"December 5, 2016",Florida,"Fort Lauderdale","801 West Broward Blvd",0,1,N/A
718841,"December 5, 2016","New York",Brockport,"51 Adams Street",0,0,N/A
720291,"December 5, 2016",Kentucky,Lexington,"400 block of Kenton Street",1,3,N/A
719713,"December 5, 2016",California,Vallejo,"200 block Reynard Lane",1,0,N/A
718720,"December 5, 2016",Alabama,Henagar,"Short Cut Dr",0,1,N/A
719691,"December 5, 2016",Mississippi,Natchez,"320 North Dr Martin Luther King Jr Street",0,0,N/A
718521,"December 5, 2016",Alabama,Bessemer,"6500 block of Loveless Park Loop",0,1,N/A
723940,"December 4, 2016","South Carolina",Catawba,"Broach Drive",0,0,N/A
718431,"December 4, 2016",Mississippi,Meridian,"9200 block of MS-495",1,0,N/A
719825,"December 3, 2016",Missouri,"Kansas City","2601 Chouteau Trafficway",0,1,N/A
717537,"December 3, 2016",Florida,Jacksonville,"843 Alderman Road",0,1,N/A
718914,"December 3, 2016",Texas,Abilene,"11000 Block of West Lake Road",0,0,N/A
717717,"December 3, 2016",Missouri,"Saint Louis","5800 block of De Giverville Ave",1,1,N/A
717650,"December 2, 2016",Florida,Apopka,"Park Avenue and Davis Court",0,0,N/A
717009,"December 2, 2016",Florida,Seminole,"5700 block of Williams Blvd",0,1,N/A
717482,"December 2, 2016",Tennessee,Memphis,"4100 block of Parkchester",1,0,N/A
719563,"December 2, 2016",Virginia,Sandston,"5194 Gerwyn Cir",1,0,N/A
718628,"December 2, 2016",Louisiana,"Baton Rouge","6880 Cezanne Drive",0,1,N/A
717273,"December 2, 2016",Arkansas,"Fort Smith","1300 block of North 36th Street",0,1,N/A
715888,"December 1, 2016",Utah,Bountiful,"955 E 1800 S",0,0,N/A
716995,"December 1, 2016",Virginia,Culpeper,"Woodland Church Road",1,1,N/A
716936,"December 1, 2016","North Carolina",Fayetteville,"5200 block of Catalpa Rd",0,1,N/A
715929,"December 1, 2016",Ohio,Cleveland,"10900 Lorain Avenue",0,1,N/A
717151,"December 1, 2016",Texas,"Round Rock","Angelico Lane",1,0,N/A
715622,"December 1, 2016",Texas,Arlington,"900 block of Belemeade Street",1,1,N/A
716194,"December 1, 2016",Ohio,Dayton,"2036 Catalpa Dr",1,0,N/A
716858,"November 30, 2016",Texas,Houston,"Beall St at W 21st St",0,0,N/A
715036,"November 30, 2016",California,"Apple Valley","16000 block of Pauhaska Road",1,0,N/A
714973,"November 30, 2016",Florida,"Hollywood (Miramar)","6831 Miramar Pkwy",0,0,N/A
715556,"November 30, 2016",Kansas,"Saint Francis","590 Road W",0,1,N/A
714374,"November 29, 2016",Missouri,"Kansas City","3900 block of Indiana Avenue",1,0,N/A
714405,"November 29, 2016",Tennessee,Nashville,"626 40th Ave N",0,1,N/A
713874,"November 29, 2016",Florida,Miami,"14240 NW 2nd Ave",0,1,N/A
714993,"November 29, 2016",Florida,"Fort Walton Beach","Akron Street",0,0,N/A
714864,"November 29, 2016",California,Antioch,"Winding Lane",1,0,N/A
714505,"November 29, 2016",Louisiana,Gretna,"800 block of Gulf Drive",1,1,N/A
714569,"November 29, 2016",Texas,Humble,"21000 block of Aldine Westfield",0,1,N/A
714140,"November 28, 2016","New Mexico",Albuquerque,"Montgomery Blvd NE and Carlisle Blvd NE",0,1,N/A
713051,"November 28, 2016",Florida,"Fort Lauderdale (Sunrise)","4380 NW 103rd Terrace",1,0,N/A
719836,"November 28, 2016",Texas,Brenham,"Tommelson Creek Rd",0,1,N/A
713056,"November 27, 2016",Ohio,Cleveland,"2200 block of East 38th Street",1,1,N/A
717658,"November 27, 2016",Florida,Navarre,"Bob Tolbert Lane",0,0,N/A
718993,"November 27, 2016",Colorado,Fountain,"1103 S. Santa Fe Avenue",0,0,N/A
712052,"November 27, 2016",Pennsylvania,"Chester (Feltonville)","100 block of Rockland Street",0,1,N/A
717116,"November 27, 2016",Delaware,"Dover (Leipsic)","Walnut Street",0,0,N/A
712467,"November 27, 2016","New York",Jamaica,"Mathias Ave",0,2,N/A
711897,"November 27, 2016","North Carolina",Benson,"1275 Adams Road",0,1,N/A
712445,"November 27, 2016",California,Concord,"1985 Willow Pass Road",0,1,N/A
712821,"November 27, 2016",Illinois,Chicago,"7400 block of North Western",0,2,N/A
712584,"November 27, 2016",Indiana,Indianapolis,"2182 N Illinois St.",0,1,N/A
713452,"November 27, 2016",Washington,"Oak Harbor","Sonic Lane",0,1,N/A
711013,"November 26, 2016",Florida,"Orange Park","3622 Peoria Road",1,0,N/A
711828,"November 26, 2016",Texas,"Corpus Christi","200 block of Vera Cruz",0,0,N/A
711678,"November 26, 2016",Georgia,"Loganville (Walnut Grove)","Highway 138 and Forrester Road",0,1,N/A
712401,"November 26, 2016",Utah,Orem,"1000 North and 900 West",0,0,N/A
713019,"November 25, 2016","North Carolina","Southport (Boiling Spring Lakes)","Bet Ln and New Hanover Rd",0,1,N/A
713073,"November 25, 2016",Oklahoma,"Oklahoma City","N.W. 36th and Walker",0,1,N/A
709873,"November 25, 2016",Michigan,Detroit,"16300 block of Lyndon",1,0,N/A
711331,"November 25, 2016",Oklahoma,Tulsa,"9900 block of East 22nd Avenue",0,1,N/A
714996,"November 25, 2016",Florida,"Hillsborough (county)","FL-672 and Heritage Trail Ln",0,1,N/A
709751,"November 24, 2016",Pennsylvania,Pittsburgh,"100 block of Stewart Avenue",0,1,N/A
709590,"November 24, 2016",Illinois,Rockford,"1000 block of Van Vie Avenue",0,0,N/A
709416,"November 24, 2016","New York",Syracuse,"100 block of Walnut St",1,1,N/A
709799,"November 24, 2016",Mississippi,Aberdeen,"307 Hardy Street",0,1,N/A
708540,"November 23, 2016",Mississippi,Jackson,"700 Larson Street",0,1,N/A
708744,"November 23, 2016","New York",Brooklyn,"548 Bainbridge Street",0,1,N/A
710859,"November 23, 2016",Nebraska,Omaha,"3300 block of North 105th Plaza",0,0,N/A
709029,"November 23, 2016",Arkansas,"Fort Smith","Rye Hill",0,2,N/A
712478,"November 23, 2016","New Mexico",Albuquerque,N/A,0,1,N/A
710715,"November 23, 2016",Alabama,Decatur,"200 block of 7th Avenue Northwest",0,1,N/A
709013,"November 23, 2016",Kentucky,Hardyville,"507 N Jackson Hwy",1,0,N/A
707830,"November 22, 2016",Louisiana,Monroe,"Hill Street",0,0,N/A
709237,"November 22, 2016",Missouri,"Saint Louis","4000 block of Castleman Ave",0,1,N/A
707425,"November 22, 2016",Indiana,Evansville,"400 block of Key West Drive",0,1,N/A
708568,"November 22, 2016",Louisiana,"New Orleans","10000 block of Deerfield Drive",0,0,N/A
707051,"November 22, 2016",Alabama,Florence,"1100 block of East Limestone St",1,0,N/A
708272,"November 22, 2016",Oklahoma,Henryetta,"13755 Coalton Road",0,0,N/A
709244,"November 22, 2016",Missouri,Sullivan,"1700 block of Highway AF",0,0,N/A
708913,"November 22, 2016",Ohio,Cleveland,"3300 Block of E 128th St",1,0,N/A
709074,"November 22, 2016",Wisconsin,Sheboygan,"2100 Block of Cooper Ave",0,0,N/A
712177,"November 22, 2016",Georgia,Atlanta,"6250 Shell Drive",0,1,N/A
710607,"November 22, 2016",Washington,Spokane,"29th Avenue and Howard Street",0,0,N/A
787195,"November 21, 2016",Texas,"College Station",N/A,0,0,N/A
722576,"November 21, 2016",Maine,Lewiston,"56 Birch Street",0,1,N/A
708490,"November 21, 2016",Mississippi,Jackson,"McDowell Rd",0,0,N/A
708429,"November 21, 2016",California,Venice,"511 Rose Avenue",0,0,N/A
707020,"November 21, 2016",Georgia,Atlanta,"2300 block of Cascade Road SW",0,1,N/A
706163,"November 20, 2016",Illinois,Decatur,"2000 block of North Woodford Street",0,3,N/A
705367,"November 20, 2016","South Carolina",Marion,"2424 E US 76",1,0,N/A
706063,"November 20, 2016",Ohio,Dayton,"1502 Wayne Avenue",0,1,N/A
706956,"November 20, 2016",Nevada,"Las Vegas","Judson Avenue and Dolly Lane",1,0,N/A
705802,"November 19, 2016",Georgia,Columbus,"Veterans Parkway",0,1,N/A
705250,"November 19, 2016",Pennsylvania,"Wilkes Barre","184 Wyoming St",0,2,N/A
705240,"November 19, 2016",Florida,Tallahassee,"3601 Woodville Highway",1,1,N/A
705180,"November 19, 2016",Mississippi,Gulfport,"50 block of 52nd Street",0,1,N/A
704532,"November 18, 2016",Tennessee,Chattanooga,"901 Carter Street",1,0,N/A
704255,"November 18, 2016",Virginia,Palmyra,"2000 block of Lake Monticello Road",0,1,N/A
706808,"November 18, 2016",Maine,Lewiston,"56 Birch St",0,1,N/A
703770,"November 18, 2016",Michigan,Detroit,"East 7 Mile Road",0,0,N/A
703931,"November 18, 2016",Kentucky,Louisville,"3815 Northumberland Drive",1,0,N/A
703553,"November 18, 2016",Washington,Everett,"11801 WA 99",0,0,N/A
703519,"November 17, 2016","New Jersey","Trenton (Hamilton Township)","2000 block of Genesee Street",1,0,N/A
703311,"November 17, 2016",Texas,Spring,"Stuebner Airline Rd and Louetta Rd",0,1,N/A
703439,"November 17, 2016",Texas,"San Antonio","Fourth Street and Bonham Street",0,1,N/A
711530,"November 17, 2016",Minnesota,"Saint Paul (Maplewood)","1938 Beam Avenue",0,1,N/A
702297,"November 16, 2016",Indiana,Indianapolis,"East 38th Street and Fall Creek Parkway Trail",0,0,N/A
702987,"November 16, 2016",Kentucky,"Falls Of Rough","2400 block of Pleasant Hill Road",0,0,N/A
705597,"November 16, 2016",Oklahoma,Enid,"2225 Fountain Lake",0,0,N/A
702794,"November 16, 2016",Alabama,Birmingham,"4th Avenue North and Center Street",0,0,N/A
702622,"November 16, 2016",Arizona,Buckeye,"West Watkins Street and 231st Avenue",0,1,N/A
715573,"November 16, 2016",Washington,Tacoma,"8821 Pacific Ave",0,1,N/A
703213,"November 16, 2016","North Dakota",Bismarck,"2100 block of East Divide Ave",0,0,N/A
704235,"November 16, 2016",Oklahoma,Collinsville,N/A,0,0,N/A
701092,"November 15, 2016","West Virginia",Miami,"230 Sharon Hollow Rd",0,1,N/A
701994,"November 15, 2016",Illinois,Springfield,"2700 block of Vigal Road",0,2,N/A
701475,"November 15, 2016",Kentucky,Lexington,"Henton Road",0,0,N/A
701196,"November 15, 2016","New York","Valley Stream","Catherine Street",0,0,N/A
701837,"November 15, 2016",Maine,"Hollis Center","490 River Road",0,1,N/A
701254,"November 15, 2016","South Dakota","Dell Rapids","E 9th St and Ladelle Ave",1,0,N/A
702843,"November 15, 2016",Louisiana,Abbeville,"404 MLK Drive",0,1,N/A
701359,"November 15, 2016",Pennsylvania,Levittown,"935 Veteran Hwy",1,2,N/A
701642,"November 15, 2016","South Carolina","North Charleston","Easy Street",0,0,N/A
701556,"November 15, 2016",Texas,Rosharon,"5100 block of Apollo Lane",1,0,N/A
701478,"November 14, 2016",Kansas,Wichita,"1400 block of East Morris",1,0,N/A
701211,"November 14, 2016","New York",Gloversville,"22 East Pine Street",1,0,N/A
700741,"November 14, 2016",Texas,Houston,"Rowell Ct",0,3,N/A
699968,"November 14, 2016",Florida,Estero,"17300 Corkscrew Road",1,0,N/A
700766,"November 14, 2016",Alabama,Athens,"Alcorn Hill Circle",0,1,N/A
700136,"November 13, 2016",Virginia,Richmond,"1400 block of Ivymount Road",1,0,N/A
700197,"November 13, 2016",Michigan,"Tawas City","800 block of Fir Street",1,1,N/A
702196,"November 13, 2016",Georgia,Moultrie,"600 block of Third Street Southwest",0,0,N/A
699460,"November 13, 2016",Florida,Jacksonville,"5675 Barnhill Drive",0,1,N/A
